genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI
ASPDH	ESCA	-0.225136122321716	1.92705132588585e-12	11.7151067180108	Unchanged	ns	0.2	0.698970004336019	Gene expression	Stemness	0.505	NS	0.148	NS	0.406	NS	0.683	NS
ASPDH	KICH	-0.445155197617173	0.000934046568286532	3.02963147083018	Underexpression	****	2.9e-12	11.537602002101	Gene expression	Stemness	0.488	NS	0.794	NS	0.373	NS	0.85	NS
ASPDH	LAML	-0.236191400093517	0.000256493197250882	3.59092414881954	Overexpression	****	5.9e-28	27.2291479883579	Gene expression	Stemness	0.557	NS						
ASPDH	LGG	0.401994238158411	0.000260738607256658	3.58379465860099	Underexpression	****	7.5e-134	133.124938736608	Gene expression	Stemness	0.0209	Protective	0.00397	Protective	0.624	NS	0.0106	Protective
ASPDH	LUAD	-0.163941320260781	0.0411738852990161	1.38537814965765	Underexpression	****	7.9e-22	21.1023729087096	Gene expression	Stemness	0.109	NS	0.238	NS	0.619	NS	0.225	NS
ASPDH	LUSC	-0.140352405159293	0.000346256241110335	3.4606023898976	Underexpression	****	2.6e-33	32.5850266520292	Gene expression	Stemness	0.139	NS	0.947	NS	0.306	NS	0.49	NS
ASPDH	PAAD	0.258834923049784	0.0150423332115718	1.82268479523904	Overexpression	**	0.0029	2.53760200210104	Gene expression	MSI	0.000204	Protective	0.000419	Protective	0.00809	Protective	2.48e-06	Protective
ASPDH	PRAD	-0.139013724779272	0.0466317370340153	1.33131840675788	Underexpression	****	1.2e-13	12.9208187539524	Gene expression	Stemness	0.291	NS	0.0112	Risky	0.0758	NS	0.0945	NS
ASPDH	STAD	-0.19760466086345	3.88963052882466e-20	19.4100916498088	Underexpression	****	2.6e-09	8.58502665202918	Gene expression	Stemness	0.638	NS	0.231	NS	0.125	NS	0.196	NS
ASPDH	TGCT	-0.367619823689339	0.00231947446567306	2.63461040412316	Underexpression	****	4.8e-32	31.3187587626244	Gene expression	Stemness	0.701	NS	0.534	NS	0.616	NS	0.503	NS
ASPDH	THYM	0.392355687025726	9.12745247110085e-05	4.03965041985097	Overexpression	****	1.5e-43	42.8239087409443	Gene expression	Stemness	0.0322	Protective	0.0969	NS			0.493	NS
ASRGL1	ACC	0.38851695389845	0.0110035712235143	1.95846634111858	Unchanged	ns	0.3	0.522878745280338	Gene expression	Stemness	0.0117	Risky	0.0153	Risky	0.129	NS	6.29e-05	Risky
ASRGL1	COAD	0.213024896200971	0.0153060387874537	1.81513719044759	Overexpression	***	1e-04	4	Gene expression	TMB	0.0104	Protective	0.0687	NS	0.946	NS	0.101	NS
ASRGL1	GBM	0.458637227724175	1.27640597802977e-06	5.89401117046155	Underexpression	****	1.6e-39	38.7958800173441	Gene expression	Stemness	0.537	NS	0.474	NS			0.266	NS
ASRGL1	KICH	-0.654599239154886	0.00230449860761337	2.63742354994172	Underexpression	****	1.5e-16	15.8239087409443	Gene expression	Stemness	0.479	NS	0.215	NS	0.217	NS	0.154	NS
ASRGL1	KIRP	-0.264694487305084	0.00154591528176034	2.81081430968815	Overexpression	****	1.4e-06	5.85387196432176	Gene expression	Stemness	8.98e-05	Protective	2.4e-07	Protective	0.00673	Protective	1.78e-05	Protective
ASRGL1	LGG	0.317609553854459	9.22674412229892e-09	8.03495152315324	Underexpression	****	2.3e-12	11.6382721639824	Gene expression	Stemness	0.0582	NS	0.036	Protective	0.801	NS	0.0601	NS
ASRGL1	LIHC	0.281298105326637	1.03751175615822e-10	9.98400697355012	Overexpression	****	1.7e-06	5.76955107862173	Gene expression	Stemness	0.000485	Risky	0.00362	Risky	0.0561	NS	0.0154	Risky
ASRGL1	OV	0.24951418400103	1.30128550303778e-30	29.8856274084416	Overexpression	****	2.1e-47	46.6777807052661	Gene expression	Stemness	0.0248	Protective	0.0493	Protective	0.0606	NS	0.0682	NS
ASRGL1	PCPG	0.389268794962013	4.74137680247437e-05	4.32409552944528	Overexpression	**	0.0045	2.34678748622466	Gene expression	Stemness	0.277	NS	0.363	NS	0.55	NS	0.588	NS
ASRGL1	PRAD	0.16570703120942	3.48885772275948e-12	11.4573167409217	Overexpression	****	2.1e-07	6.67778070526608	Gene expression	Stemness	0.603	NS	0.568	NS	0.0573	NS	0.331	NS
ASRGL1	PRAD	-0.157088065979656	0.0153060387874537	1.81513719044759	Overexpression	****	2.1e-07	6.67778070526608	Gene expression	TMB	0.603	NS	0.568	NS	0.0573	NS	0.331	NS
ASRGL1	SKCM	0.18388873414953	5.4203638538937e-17	16.2659715595069	Overexpression	****	3.4e-118	117.468521082958	Gene expression	Stemness	0.221	NS	0.144	NS			0.584	NS
ASRGL1	STAD	0.190348114185083	1.35568836180638e-07	6.86784013222602	Unchanged	ns	0.36	0.443697499232713	Gene expression	Stemness	0.778	NS	0.845	NS	0.923	NS	0.61	NS
ASRGL1	TGCT	0.776783255062196	0.000276899239278967	3.55767823738336	Underexpression	****	2.5e-28	27.602059991328	Gene expression	Stemness	0.69	NS	0.802	NS	0.128	NS	0.173	NS
ASRGL1	THYM	0.691262760088886	0.00145573619624958	2.83691731931786	Overexpression	****	7.2e-44	43.1426675035687	Gene expression	Stemness	0.548	NS	0.487	NS			0.815	NS
ASS1	ACC	0.446561522113241	0.00142174402515105	2.84717858818526	Unchanged	ns	0.23	0.638272163982407	Gene expression	Stemness	0.0739	NS	0.0876	NS	0.228	NS	0.0537	NS
ASS1	CESC	-0.188167145900564	0.0212178928778366	1.67329774753016	Overexpression	**	0.0036	2.44369749923271	Gene expression	MSI	0.0207	Protective	0.219	NS	0.831	NS	0.0449	Protective
ASS1	COAD	0.179315511272845	2.66234315313328e-06	5.57473596843027	Overexpression	****	9.6e-54	53.0177287669604	Gene expression	Stemness	0.901	NS	0.768	NS	0.492	NS	0.327	NS
ASS1	ESCA	0.239415269206017	0.0293515314449192	1.53236923408497	Overexpression	****	5e-14	13.301029995664	Gene expression	Stemness	0.514	NS	0.667	NS	0.545	NS	0.583	NS
ASS1	GBM	-0.28407319566193	3.60559785798035e-05	4.4430227129434	Unchanged	ns	0.24	0.619788758288394	Gene expression	Stemness	0.461	NS	0.347	NS			0.153	NS
ASS1	KICH	-0.727243771285084	1.34235171641536e-15	14.872133677546	Underexpression	****	4.5e-18	17.3467874862247	Gene expression	Stemness	0.518	NS	0.365	NS	0.674	NS	0.611	NS
ASS1	KIRC	-0.218847108610652	0.0293515314449192	1.53236923408497	Underexpression	****	1.1e-15	14.9586073148418	Gene expression	Stemness	0.988	NS	0.991	NS	0.306	NS	0.619	NS
ASS1	LGG	-0.210245727291819	0.0210799311866755	1.67613081116802	Underexpression	****	1.4e-70	69.8538719643218	Gene expression	Stemness	0.0233	Risky	0.0275	Risky	0.108	NS	0.187	NS
ASS1	PCPG	-0.232546342449095	0.0268736885838909	1.57067271980847	Underexpression	**	0.0048	2.31875876262441	Gene expression	MSI	0.965	NS	0.108	NS	0.228	NS	0.468	NS
ASS1	PRAD	-0.35025815730234	0.00434783186350641	2.36172725901152	Underexpression	****	5.2e-05	4.2839966563652	Gene expression	Stemness	0.0378	Protective	0.0418	Protective	0.719	NS	0.524	NS
ASS1	SARC	-0.198858880272416	0.00171971809926031	2.76454273795844	Unchanged	ns	0.075	1.1249387366083	Gene expression	Stemness	0.353	NS	0.569	NS	0.262	NS	0.52	NS
ASS1	SKCM	-0.305812223535605	0.0375129536783459	1.42581873921625	Underexpression	****	8.3e-178	177.080921907624	Gene expression	MSI	0.265	NS	0.619	NS			0.645	NS
ASS1	SKCM	-0.258278348294562	4.14867397292615e-07	6.38209069323141	Underexpression	****	8.3e-178	177.080921907624	Gene expression	Stemness	0.265	NS	0.619	NS			0.645	NS
ASS1	STAD	0.190526747979188	2.24511469191048e-14	13.6487614681165	Overexpression	****	3e-44	43.5228787452803	Gene expression	Stemness	0.434	NS	0.298	NS	0.268	NS	0.248	NS
ASS1	STAD	0.165877082423402	0.0250089148724953	1.60190515173656	Overexpression	****	3e-44	43.5228787452803	Gene expression	TMB	0.434	NS	0.298	NS	0.268	NS	0.248	NS
ASS1	THCA	-0.235882465154629	4.14867397292615e-07	6.38209069323141	Overexpression	****	5.8e-60	59.2365720064371	Gene expression	Stemness	0.888	NS	0.644	NS	0.0289	Protective	0.128	NS
ATIC	BRCA	0.314203594986432	3.15667669307851e-13	12.5007698962839	Overexpression	****	7.3e-127	126.13667713988	Gene expression	Stemness	0.236	NS	0.45	NS	0.775	NS	0.826	NS
ATIC	COAD	-0.266194791235705	0.00120916749028602	2.91751353779193	Overexpression	****	6.6e-88	87.1804560644581	Gene expression	MSI	0.231	NS	0.0546	NS	0.00704	Risky	0.0549	NS
ATIC	COAD	0.483832424818602	1.18049858490519e-19	18.9279345291852	Overexpression	****	6.6e-88	87.1804560644581	Gene expression	Stemness	0.231	NS	0.0546	NS	0.00704	Risky	0.0549	NS
ATIC	COAD	-0.231363758108478	0.00449310402874127	2.34745352607974	Overexpression	****	6.6e-88	87.1804560644581	Gene expression	TMB	0.231	NS	0.0546	NS	0.00704	Risky	0.0549	NS
ATIC	DLBC	0.467064246492417	1.25681201696106e-12	11.9007296754578	Overexpression	****	2.7e-24	23.568636235841	Gene expression	Stemness	0.992	NS	0.995	NS	0.821	NS	0.79	NS
ATIC	ESCA	0.516073244600514	4.22357498517887e-27	26.3743197909663	Overexpression	****	1.7e-46	45.7695510786217	Gene expression	Stemness	0.441	NS	0.383	NS	0.905	NS	0.32	NS
ATIC	HNSC	0.307153527024014	2.53163427960754e-23	22.5965990323909	Overexpression	****	7.5e-20	19.1249387366083	Gene expression	Stemness	0.0916	NS	0.056	NS	0.426	NS	0.0317	Risky
ATIC	KICH	-0.668305189166117	8.24435035133321e-57	56.0838435607529	Underexpression	****	3.3e-09	8.48148606012211	Gene expression	Stemness	0.625	NS	0.439	NS	0.587	NS	0.502	NS
ATIC	KIRC	0.198136080285418	6.5365678859392e-08	7.18465022406804	Unchanged	ns	0.08	1.09691001300806	Gene expression	Stemness	0.000867	Risky	4.41e-05	Risky	0.857	NS	2.4e-05	Risky
ATIC	KIRC	0.305058547504811	7.58610617993589e-08	7.11998108293068	Unchanged	ns	0.08	1.09691001300806	Gene expression	TMB	0.000867	Risky	4.41e-05	Risky	0.857	NS	2.4e-05	Risky
ATIC	KIRP	0.344046867034584	2.06138339399167e-09	8.68584122684771	Overexpression	****	2.6e-23	22.5850266520292	Gene expression	Stemness	0.000668	Risky	5.79e-09	Risky	0.000289	Risky	4.98e-09	Risky
ATIC	LAML	0.550344711204221	6.34904377054189e-05	4.19729167887315	Underexpression	****	2.1e-33	32.6777807052661	Gene expression	Stemness	0.0181	Risky						
ATIC	LIHC	0.43865345203366	9.12530000541591e-19	18.0397528486737	Overexpression	****	6e-40	39.2218487496164	Gene expression	Stemness	7.33e-06	Risky	0.0065	Risky	0.00838	Risky	0.00227	Risky
ATIC	LUAD	0.60725037808599	0.0112066026634118	1.95052602595587	Overexpression	****	2.1e-87	86.6777807052661	Gene expression	Stemness	0.00143	Risky	0.00178	Risky	0.542	NS	0.122	NS
ATIC	LUSC	0.49083753453945	5.81028405943355e-13	12.2358026348336	Overexpression	****	4e-63	62.397940008672	Gene expression	Stemness	0.793	NS	0.253	NS	0.297	NS	0.027	Risky
ATIC	MESO	0.332579531249524	3.97393544605063e-32	31.4007791919951	""	""			Gene expression	Stemness	0.296	NS	0.158	NS	0.747	NS	0.651	NS
ATIC	OV	0.186806382376	6.68710296544165e-17	16.1747619896491	Overexpression	****	4.3e-07	6.36653154442041	Gene expression	Stemness	0.00978	Protective	0.00218	Protective	0.171	NS	0.00978	Protective
ATIC	PAAD	0.442734617019229	0.0164766970485091	1.78312984345041	Overexpression	****	8.3e-52	51.0809219076239	Gene expression	Stemness	0.143	NS	0.302	NS	0.188	NS	0.0294	Risky
ATIC	PRAD	0.19467459756924	2.47046715333643e-12	11.6072209159982	Overexpression	****	8.7e-06	5.06048074738138	Gene expression	Stemness	0.932	NS	0.4	NS	0.438	NS	0.857	NS
ATIC	READ	0.564075306258491	7.43382310280519e-43	42.1287877777022	Overexpression	****	1e-47	47	Gene expression	Stemness	0.968	NS	0.0956	NS	0.108	NS	0.735	NS
ATIC	SARC	0.387190420946756	2.88517924223703e-33	32.5398272010537	Unchanged	ns	0.73	0.136677139879544	Gene expression	Stemness	0.255	NS	0.223	NS	0.313	NS	0.333	NS
ATIC	SKCM	0.387620271219384	1.90190187171945e-05	4.72081189416524	Overexpression	****	1.3e-135	134.886056647693	Gene expression	Stemness	0.254	NS	0.343	NS			0.533	NS
ATIC	STAD	0.603778729734349	1.66821146505506e-11	10.7777488983712	Overexpression	****	3.9e-68	67.4089353929735	Gene expression	Stemness	0.633	NS	0.642	NS	0.391	NS	0.519	NS
ATIC	TGCT	0.796122941215015	1.95180223588592e-05	4.70956418882843	Overexpression	****	2.3e-48	47.6382721639824	Gene expression	Stemness	0.453	NS	0.363	NS	0.581	NS	0.868	NS
ATIC	THCA	-0.201982557465238	2.48810203258379e-08	7.60413181398141	Overexpression	****	6.9e-80	79.1611509092627	Gene expression	Stemness	0.0204	Protective	0.0176	Protective	0.435	NS	0.776	NS
ATIC	THYM	0.767906652135002	0.0119527120761744	1.92253354190574	Overexpression	****	5.2e-37	36.2839966563652	Gene expression	Stemness	0.975	NS	0.0782	NS			0.213	NS
ATIC	UCEC	0.49756942456288	5.91808799676967e-09	8.22781858154994	Overexpression	****	6.3e-32	31.2006594505464	Gene expression	Stemness	0.962	NS	0.759	NS	0.599	NS	0.8	NS
ATP12A	BLCA	0.16198459105863	0.0318516402131575	1.49686819858194	Overexpression	**	0.0025	2.60205999132796	Gene expression	MSI	0.00625	Risky	0.00652	Risky	0.194	NS	0.00191	Risky
ATP12A	COAD	-0.212998388178338	0.0300918564651928	1.52155101838427	Overexpression	****	6.9e-12	11.1611509092627	Gene expression	MSI	0.776	NS	0.56	NS	0.444	NS	0.49	NS
ATP12A	COAD	-0.183466828774283	1.91475437744235e-06	5.71788692893455	Overexpression	****	6.9e-12	11.1611509092627	Gene expression	Stemness	0.776	NS	0.56	NS	0.444	NS	0.49	NS
ATP12A	KICH	-0.676546546145327	5.68250332803401e-12	11.2454603012525	Underexpression	****	8.3e-18	17.0809219076239	Gene expression	Stemness	0.752	NS	0.839	NS	0.479	NS	0.969	NS
ATP12A	KIRP	-0.2343587347982	0.0454998615309769	1.34198992502254	Underexpression	****	2.2e-33	32.6575773191778	Gene expression	Stemness	0.953	NS	0.764	NS	0.046	Risky	0.538	NS
ATP12A	LIHC	-0.243220676333181	0.0253953189875122	1.59524632768097	Underexpression	***	0.00055	3.25963731050576	Gene expression	Stemness	0.794	NS	0.369	NS	0.0546	NS	0.0209	Protective
ATP12A	LUAD	-0.22488355287503	1.0599466231768e-11	10.9747160043989	Overexpression	**	0.0021	2.67778070526608	Gene expression	Stemness	0.639	NS	0.877	NS	0.815	NS	0.765	NS
ATP12A	LUSC	-0.226384076042597	2.67551590029467e-05	4.57259246371805	Overexpression	****	6.7e-40	39.1739251972992	Gene expression	TMB	0.351	NS	0.0496	Protective	0.0922	NS	0.161	NS
ATP12A	TGCT	0.55006193495945	0.000720450567335225	3.14239581231013	Overexpression	****	6.8e-19	18.1674910872938	Gene expression	Stemness	0.945	NS	0.572	NS	0.109	NS	0.488	NS
ATP12A	THCA	-0.358566081227098	0.0127874273771999	1.89321681973303	Overexpression	****	1.2e-09	8.92081875395237	Gene expression	Stemness	0.53	NS	0.283	NS	0.149	NS	0.239	NS
ATP12A	THYM	-0.312977516262147	4.27185982931376e-17	16.3693830060624	Overexpression	****	1e-61	61	Gene expression	Stemness	0.391	NS	0.237	NS			0.099	NS
ATP12A	UCEC	0.218632863846525	1.39628183587319e-05	4.85502691164791	Overexpression	****	4.3e-21	20.3665315444204	Gene expression	Stemness	0.677	NS	0.964	NS	0.845	NS	0.912	NS
ATP12A	UCEC	-0.243462680476932	0.0349807160424021	1.45617130491791	Overexpression	****	4.3e-21	20.3665315444204	Gene expression	TMB	0.677	NS	0.964	NS	0.845	NS	0.912	NS
ATP4A	ACC	0.50087533973965	0.000113787045585585	3.94390717863463	Underexpression	**	0.0035	2.45593195564972	Gene expression	Stemness	0.0385	Risky	0.0185	Risky	0.449	NS	0.00356	Risky
ATP4A	BRCA	-0.15784181856256	7.68547391066287e-07	6.11432934736528	Underexpression	****	1.6e-62	61.7958800173441	Gene expression	Stemness	0.151	NS	0.728	NS	0.149	NS	0.317	NS
ATP4A	CESC	0.223243219182729	0.0184104978817504	1.73493446655448	Underexpression	****	3.7e-07	6.43179827593301	Gene expression	MSI	0.509	NS	0.824	NS	0.582	NS	0.434	NS
ATP4A	ESCA	-0.252862941104689	1.41193167704708e-06	5.85018631815627	Underexpression	****	9.9e-15	14.0043648054024	Gene expression	Stemness	0.37	NS	0.141	NS	0.182	NS	0.0336	Risky
ATP4A	KICH	0.413217402021077	0.00666810184674622	2.17599777549939	Unchanged	ns	0.11	0.958607314841775	Gene expression	Stemness	0.549	NS	0.577	NS	0.903	NS	0.977	NS
ATP4A	LGG	0.187181747635356	0.0103629301881965	1.98451742754111	Underexpression	****	3.3e-72	71.4814860601221	Gene expression	Stemness	0.408	NS	0.319	NS	0.992	NS	0.47	NS
ATP4A	LUAD	0.256136064438771	0.00148396591560098	2.82857607401414	Underexpression	****	6.2e-06	5.20760831050175	Gene expression	Stemness	0.113	NS	0.228	NS	0.99	NS	0.64	NS
ATP4A	LUSC	0.160505822584463	0.00183167246399664	2.7371521833954	Overexpression	****	2.8e-24	23.5528419686578	Gene expression	MSI	0.202	NS	0.276	NS	0.825	NS	0.913	NS
ATP4A	LUSC	0.465418381830196	0.000460517162693084	3.33675417974725	Overexpression	****	2.8e-24	23.5528419686578	Gene expression	Stemness	0.202	NS	0.276	NS	0.825	NS	0.913	NS
ATP4A	PRAD	-0.138068095767607	2.00440035597745e-08	7.69801552879973	Underexpression	****	5.2e-28	27.2839966563652	Gene expression	Stemness	0.853	NS	0.999	NS	0.0323	Risky	0.0699	NS
ATP4A	TGCT	0.431925447163927	1.95394629974417e-28	27.7090873761573	Underexpression	****	1.1e-39	38.9586073148418	Gene expression	Stemness	0.213	NS	0.319	NS	0.211	NS	0.151	NS
ATP4A	THCA	0.152676055571225	3.05108626001614e-06	5.51554551385237	Underexpression	****	5e-59	58.301029995664	Gene expression	Stemness	0.168	NS	0.0193	Risky	0.567	NS	0.886	NS
ATP4A	UCEC	0.364365416300652	0.0289374883471939	1.53853916652351	Unchanged	ns	0.44	0.356547323513813	Gene expression	Stemness	0.863	NS	0.881	NS	0.185	NS	0.377	NS
ATP4B	CESC	-0.215160021638976	3.57058401853404e-09	8.44726074319238	Underexpression	****	3.7e-07	6.43179827593301	Gene expression	Stemness	0.791	NS	0.815	NS	0.795	NS	0.313	NS
ATP4B	KICH	-0.387533422312093	7.04832256964806e-08	7.15191422845916	Underexpression	****	3e-05	4.52287874528034	Gene expression	Stemness	0.298	NS	0.727	NS	0.265	NS	0.613	NS
ATP4B	KIRP	-0.261697516106856	0.000822988041044718	3.08460647553624	Underexpression	****	3.4e-20	19.4685210829577	Gene expression	Stemness	0.109	NS	0.0671	NS	0.196	NS	0.0745	NS
ATP4B	LUAD	-0.130991745726244	0.00402063610243137	2.39570523200966	Underexpression	*	0.039	1.4089353929735	Gene expression	Stemness	0.00257	Protective	0.0606	NS	0.553	NS	0.534	NS
ATP4B	PRAD	-0.252896883595091	0.00456053482835839	2.34098422326	Underexpression	****	1.5e-36	35.8239087409443	Gene expression	Stemness	0.471	NS	0.432	NS	0.882	NS	0.38	NS
ATP4B	SARC	-0.27051719743123	0.00902448214236531	2.04457771010551	Unchanged	ns	0.42	0.3767507096021	Gene expression	Stemness	0.268	NS	0.777	NS	0.498	NS	0.702	NS
ATP4B	SKCM	-0.30689430344022	0.0267198189230597	1.57316648934703	Underexpression	****	5.3e-07	6.27572413039921	Gene expression	Stemness	0.768	NS	0.88	NS			0.333	NS
ATP4B	SKCM	-0.154388534057502	0.0265605443227604	1.57576302892944	Underexpression	****	5.3e-07	6.27572413039921	Gene expression	TMB	0.768	NS	0.88	NS			0.333	NS
ATP4B	TGCT	-0.491445595730282	7.21426501712879e-05	4.1418079078504	Underexpression	****	2.7e-35	34.568636235841	Gene expression	Stemness	0.486	NS	0.605	NS	0.225	NS	0.131	NS
ATP4B	THCA	-0.174654142444733	3.44334370100686e-10	9.46301962556695	Underexpression	****	9.8e-40	39.0087739243075	Gene expression	Stemness	0.408	NS	0.595	NS	0.394	NS	0.531	NS
ATP4B	THYM	-0.319073217052996	0.000292794142909996	3.53343761520692	Overexpression	****	1.4e-19	18.8538719643218	Gene expression	Stemness	0.382	NS	0.0838	NS			0.418	NS
ATP4B	UCEC	-0.228335558634621	0.0411783830038705	1.38533071129458	Underexpression	***	0.00084	3.07572071393812	Gene expression	Stemness	0.735	NS	0.937	NS	0.853	NS	0.324	NS
ATP5A1	BLCA	0.157316209879203	0.0237125199032199	1.62502229157592	Underexpression	****	3.6e-05	4.44369749923271	Gene expression	Stemness	0.00883	Risky	0.0265	Risky	0.609	NS	0.0423	Risky
ATP5A1	BRCA	0.106767968234209	1.91701126378098e-16	15.7173753353308	Overexpression	****	3.9e-12	11.4089353929735	Gene expression	Stemness	0.177	NS	0.479	NS	0.694	NS	0.688	NS
ATP5A1	CESC	0.191185434652722	7.32492129599794e-05	4.13519703730797	Overexpression	*	0.017	1.76955107862173	Gene expression	Stemness	0.986	NS	0.974	NS	0.588	NS	0.7	NS
ATP5A1	COAD	0.329055022372852	0.0213365050718922	1.67087671669672	Underexpression	****	7.5e-15	14.1249387366083	Gene expression	TMB	0.0376	Protective	0.299	NS	0.78	NS	0.287	NS
ATP5A1	COAD	0.326257408430359	0.0108320240565018	1.96529038414689	Underexpression	****	7.5e-15	14.1249387366083	Gene expression	MSI	0.0376	Protective	0.299	NS	0.78	NS	0.287	NS
ATP5A1	GBM	0.322800294228239	0.000818384974814685	3.08704235267685	Overexpression	****	6.8e-28	27.1674910872938	Gene expression	Stemness	0.497	NS	0.768	NS			0.447	NS
ATP5A1	HNSC	0.199775847458468	1.38013906924289e-13	12.8600771498584	Underexpression	****	5.1e-11	10.2924298239021	Gene expression	Stemness	0.638	NS	0.552	NS	0.248	NS	0.714	NS
ATP5A1	KIRC	0.346953282950703	9.4756140947858e-11	10.0233926347283	Underexpression	****	5.5e-28	27.2596373105058	Gene expression	Stemness	1.82e-08	Protective	4.15e-11	Protective	0.803	NS	7.33e-10	Protective
ATP5A1	LAML	0.315531756488645	0.00991059500826361	2.00390027073689	Underexpression	****	6.4e-13	12.1938200260161	Gene expression	Stemness	0.215	NS						
ATP5A1	LGG	0.347639306509329	0.00555360245272143	2.25542521186858	Overexpression	****	3.7e-74	73.431798275933	Gene expression	Stemness	0.149	NS	0.203	NS	0.0254	Protective	0.00916	Protective
ATP5A1	LUSC	0.296102204665947	0.0162643108548321	1.7887643337522	Overexpression	****	4.1e-18	17.3872161432803	Gene expression	Stemness	0.243	NS	0.462	NS	0.25	NS	0.946	NS
ATP5A1	LUSC	0.152926853651319	0.0293883799939564	1.53182435333115	Overexpression	****	4.1e-18	17.3872161432803	Gene expression	MSI	0.243	NS	0.462	NS	0.25	NS	0.946	NS
ATP5A1	PAAD	-0.273360141055532	9.68834561530042e-15	14.0137503768695	Overexpression	****	7.4e-37	36.130768280269	Gene expression	Stemness	0.078	NS	0.4	NS	0.19	NS	0.00576	Protective
