genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI
(ACADL + ACSL5 + ACSL6 + CPT1C + CYP2U1 + EHHADH)	COAD	0.544557991580307	6.19204491606272e-05	4.20816590201389	Underexpression	****	3e-18	17.5228787452803	Methylation	Microsatellite instability	0.289	NS	0.83	NS	0.32	NS	0.855	NS
(ACADL + ALDH7A1)	UCS	0.571095099229109	0.00010848625659906	3.96462527620477	Underexpression	*	0.024	1.61978875828839	Methylation	Tumor mutational burden	0.818	NS	0.689	NS	0.237	NS	0.148	NS
(ACADL + CPT1B)	LUAD	0.207531884530596	0.000256618796825881	3.59071153557303	Underexpression	****	1.3e-102	101.886056647693	Methylation	Tumor mutational burden	0.351	NS	0.718	NS	0.822	NS	0.182	NS
(ACADL + ECHS1)	PRAD	-0.25842695694442	2.0632554279304e-07	6.68544700369245	Unchanged	ns	0.53	0.275724130399211	Methylation	Stemness	0.328	NS	0.972	NS	0.975	NS	0.519	NS
(ACADL + EHHADH)	LAML	0.314765297847845	5.69912373358187e-15	14.2441919139634	Underexpression	****	1.1e-05	4.95860731484177	Methylation	Stemness	0.127	NS						
(ACADM + ACSF3 + AUH + HADHA + HADHB + MCCC1)	THYM	0.729089138544375	2.55604496023107e-07	6.59243151130842	Overexpression	****	3.2e-32	31.4948500216801	Methylation	Stemness	0.0843	NS	0.562	NS			0.611	NS
(ACADM + ADH1B + ADH1C + ADH6 + ADH7 + CPT1B + HADHA + HADHB)	THYM	0.836757326838367	0.000409622725168435	3.38761595744854	Overexpression	****	1.1e-25	24.9586073148418	Methylation	Stemness	0.349	NS	0.803	NS			0.483	NS
(ACADM + BCAT1)	STAD	0.246857361556842	5.22605719122977e-05	4.28182584189159	Overexpression	****	9.6e-15	14.0177287669604	Methylation	Tumor mutational burden	0.188	NS	0.274	NS	0.613	NS	0.3	NS
(ACADM + ECI1)	LIHC	-0.288677752434164	0.000116837595005243	3.93241739116016	Unchanged	ns	0.27	0.568636235841013	Methylation	Stemness	0.698	NS	0.36	NS	0.00189	Protective	0.0144	Protective
(ACADS + ACADVL + ACOX1 + ACSBG1 + ADH1A + ADH1C + ADH6 + ALDH2 + ECHS1 + ECI1 + GCDH)	STAD	-0.426318711145737	3.77070541840841e-05	4.42357739497623	Unchanged	ns	0.65	0.187086643357144	Methylation	Microsatellite instability	0.504	NS	0.359	NS	0.356	NS	0.402	NS
(ACADS + ACOX1 + ACOX3 + ALDH1B1 + ALDH2 + ALDH3B1 + ALDH3B2 + ALDH6A1 + ALDH7A1 + AOC2 + AOC3 + CARNS1 + CNDP1 + CNDP2 + CSAD + DPYD + DPYS + ECHS1 + EHHADH + GAD1 + GAD2 + GADL1 + HADHA + HIBCH + MLYCD + SMOX + UPB1)	TGCT	-0.451268336406839	1.38948872221114e-07	6.85714497382461	Underexpression	****	3.1e-36	35.5086383061657	Methylation	Stemness	0.725	NS	0.78	NS	0.277	NS	0.296	NS
(ACADS + ACOX1 + ACOX3 + ALDH2 + ALDH3B1 + ALDH3B2 + ALDH6A1 + DPYD + ECHS1 + EHHADH + MLYCD + SMOX)	HNSC	-0.33147182681219	1.31678778945961e-09	8.88048420931505	Underexpression	****	2.9e-05	4.53760200210104	Methylation	Stemness	0.46	NS	0.564	NS	0.414	NS	0.563	NS
(ACADS + ACOX1 + ACOX3 + ALDH2 + ECHS1 + EHHADH + GCDH)	HNSC	-0.275974768862452	9.93184147595802e-05	4.00297022092034	Underexpression	****	4.5e-06	5.34678748622466	Methylation	Stemness	0.354	NS	0.458	NS	0.349	NS	0.463	NS
(ACADS + ACOX1 + ACOX3 + ALDH2)	PCPG	-0.302226691278013	2.14505821960285e-05	4.66856091601579	Underexpression	**	0.0036	2.44369749923271	Methylation	Stemness	0.00247	Risky	0.00224	Risky	0.818	NS	0.00117	Risky
(ACADS + ACOX1 + ACOX3)	PCPG	-0.301381931327031	0.01421088621071	1.84737883801763	Underexpression	**	0.0045	2.34678748622466	Methylation	Stemness	0.00293	Risky	0.00316	Risky	0.812	NS	0.00123	Risky
(ACADS + ACOX1 + ACSBG1 + ADH1A + ADH1C + ADH6 + ALDH2 + ECHS1 + ECI1 + EHHADH)	STAD	-0.535605711088865	1.29621226570032e-11	10.8873238732541	Overexpression	****	2.3e-05	4.63827216398241	Methylation	Stemness	0.494	NS	0.347	NS	0.331	NS	0.388	NS
(ACADS + ACOX1 + ALDH2 + ALDH3A1 + ALDH3B1 + ALDH3B2 + ALDH6A1 + AOC2 + CARNS1 + ECHS1 + HIBCH + MLYCD)	STAD	-0.373826649034809	0.00102260903068543	2.99029037632732	Unchanged	ns	0.93	0.0315170514460649	Methylation	Microsatellite instability	0.846	NS	0.758	NS	0.516	NS	0.847	NS
(ACADS + ACOX1 + ALDH2 + ALDH3A1 + ALDH3B1 + ALDH3B2 + ALDH6A1 + AOC2 + ECHS1 + EHHADH + HIBCH)	STAD	-0.406630701812304	2.60099892455521e-07	6.58485982737346	Overexpression	****	9.4e-15	14.0268721464003	Methylation	Stemness	0.77	NS	0.698	NS	0.457	NS	0.808	NS
(ACADS + ACOX1 + ALDH2 + ALDH3A1 + ALDH3B2 + AOC3 + CARNS1 + CNDP1 + CNDP2 + DPYS + EHHADH + GAD1 + GADL1 + HIBCH + SMOX)	LGG	0.381644979798536	1.42175495946419e-08	7.84717524813704	Unchanged	ns	0.28	0.552841968657781	Methylation	Stemness	1.2e-20	Protective	1.76e-21	Protective	0.171	NS	7.26e-23	Protective
(ACADS + ACOX3 + ACSBG2 + ACSL5 + ADH1B + ALDH2 + GCDH)	ESCA	-0.382720373938965	0.0165566154421499	1.78102843838617	Underexpression	****	5.5e-67	66.2596373105058	Methylation	Stemness	0.24	NS	0.378	NS	0.133	NS	0.558	NS
(ACADS + ACOX3 + ALDH2 + ALDH3B1 + ALDH3B2 + ALDH6A1 + CARNS1 + CNDP2 + HIBCH + SMOX)	ESCA	-0.432315106146243	5.26735168622962e-06	5.27840768405567	Overexpression	***	0.00011	3.95860731484178	Methylation	Stemness	0.728	NS	0.742	NS	0.374	NS	0.619	NS
(ACADS + ACOX3 + ALDH2)	PCPG	-0.285221617515169	0.000335543591813381	3.47425105089228	Underexpression	**	0.0035	2.45593195564972	Methylation	Microsatellite instability	0.00255	Risky	0.00184	Risky	0.8	NS	0.00122	Risky
(ACADS + ACOX3 + ALDH6A1 + HIBCH + PCCA)	ESCA	-0.309856823029468	9.90399660909958e-07	6.00418951701636	Underexpression	****	5.9e-39	38.2291479883579	Methylation	Stemness	0.626	NS	0.635	NS	0.324	NS	0.422	NS
(ACADS + ACOX3)	PCPG	-0.2730348623694	0.000142844567165971	3.84513627257006	Underexpression	**	0.0043	2.36653154442041	Methylation	Microsatellite instability	0.00316	Risky	0.00245	Risky	0.788	NS	0.00133	Risky
(ACADS + ACSBG1 + ACSL5 + ACSL6 + CPT1A + CPT1B + CPT2 + HADHA)	PRAD	0.556066812207195	1.3851765415464e-42	41.8584948719906	Underexpression	****	2.6e-07	6.58502665202918	Methylation	Stemness	0.183	NS	0.151	NS	0.457	NS	0.203	NS
(ACADS + ACSBG1 + ADH4 + ALDH2 + ALDH9A1)	THCA	0.298882254976032	0.0151665014551633	1.81911458888684	Underexpression	****	1.5e-112	111.823908740944	Methylation	Stemness	0.542	NS	0.791	NS	0.102	NS	0.116	NS
(ACADS + ACSBG1 + HADH)	KIRC	0.331004075749415	1.71203591060344e-08	7.76648713007163	Underexpression	****	5.2e-09	8.2839966563652	Methylation	Stemness	0.15	NS	0.0794	NS	0.649	NS	0.113	NS
(ACADS + ACSM1 + ACSM3 + OXCT2)	BLCA	-0.299073004412754	1.15553260403504e-08	7.93721779613663	Underexpression	*	0.014	1.85387196432176	Methylation	Stemness	0.747	NS	0.209	NS	0.196	NS	0.111	NS
(ACADS + ACSM2A + ALDH5A1 + GAD2 + HADHA + OXCT1)	PRAD	0.448789823995444	5.8157022432304e-26	25.2353978369207	Underexpression	****	1.6e-18	17.7958800173441	Methylation	Stemness	0.247	NS	0.385	NS	0.958	NS	0.659	NS
(ACADS + ACSS1 + BCKDHB + ECHDC1 + HIBCH + LDHA + LDHB)	THCA	0.38180362465907	0.0117592067377505	1.92962197426647	Underexpression	****	3.3e-30	29.4814860601221	Methylation	Stemness	0.292	NS	0.252	NS	0.882	NS	0.886	NS
(ACADS + ALDH2 + ALDH3B1 + ALDH9A1 + AOC3 + CNDP1 + CSAD + GADL1 + HIBCH)	THCA	0.357819453222283	2.33337604164303e-05	4.63201526564248	Underexpression	****	1.3e-50	49.8860566476932	Methylation	Stemness	0.457	NS	0.138	NS	0.962	NS	0.927	NS
(ACADS + ALDH2 + ALDH9A1 + BCKDHB + HIBCH + MCCC2)	THCA	0.380074407637466	0.0146376392362545	1.83452896080092	Underexpression	****	1.3e-19	18.8860566476932	Methylation	Stemness	0.0685	NS	0.104	NS	0.512	NS	0.381	NS
(ACADS + ALDH2)	PCPG	-0.267254407723662	0.00180501822134895	2.74351840960799	Underexpression	**	0.0034	2.46852108295775	Methylation	Microsatellite instability	0.00206	Risky	0.00202	Risky	0.702	NS	0.00308	Risky
(ACADS + ALDH2)	PCPG	-0.249941676066615	0.00142826692493695	2.84519062085525	Underexpression	**	0.0034	2.46852108295775	Methylation	Stemness	0.00206	Risky	0.00202	Risky	0.702	NS	0.00308	Risky
(ACADS + ALDH3B1 + AOC3 + CSAD + SMOX)	KIRC	0.413060369571449	6.44482261534535e-09	8.1907890314893	Overexpression	****	7.8e-18	17.1079053973095	Methylation	Stemness	0.132	NS	0.325	NS	0.208	NS	0.742	NS
(ACADS + ALDH5A1 + BDH1)	THCA	0.257762916505148	2.05895706177715e-08	7.68635271021912	Underexpression	****	4.4e-14	13.3565473235138	Methylation	Stemness	0.924	NS	0.855	NS	0.44	NS	0.34	NS
(ACADS + AOC2 + AOC3 + DPYS + GAD2 + HADHA)	PRAD	0.436482954661812	2.03179650203428e-24	23.6921197916978	Underexpression	****	1.2e-37	36.9208187539524	Methylation	Stemness	0.144	NS	0.401	NS	0.704	NS	0.874	NS
(ACADS + AOC3)	KIRC	0.247064210644327	0.00138467412072692	2.85865242459435	Unchanged	ns	0.13	0.886056647693163	Methylation	Tumor mutational burden	0.366	NS	0.899	NS	0.225	NS	0.791	NS
(ACADS + BDH1)	PCPG	-0.275921872865033	3.90858443424814e-06	5.40798050186422	Underexpression	**	0.0079	2.10237290870956	Methylation	Microsatellite instability	0.00187	Risky	0.00149	Risky	0.922	NS	0.000926	Risky
(ACADS + BDH1)	PCPG	-0.265526262674949	0.0100020703937076	1.99991009325054	Underexpression	**	0.0079	2.10237290870956	Methylation	Stemness	0.00187	Risky	0.00149	Risky	0.922	NS	0.000926	Risky
(ACADS + ECHDC1 + HADHA + LDHAL6A + LDHB)	PRAD	0.417230539030423	4.28551985854275e-22	21.3679964880927	Underexpression	****	4.9e-18	17.3098039199715	Methylation	Stemness	0.531	NS	0.9	NS	0.117	NS	0.0927	NS
(ACADS + HADH + IL4I1)	KIRC	0.316361824232255	1.03097042803266e-07	6.98675379167713	Overexpression	****	4.8e-05	4.31875876262441	Methylation	Stemness	0.84	NS	0.406	NS	0.749	NS	0.384	NS
(ACADS + HADH)	KIRC	0.292459987845638	0.0462654728668598	1.33474299466763	Underexpression	****	2e-20	19.698970004336	Methylation	Stemness	0.305	NS	0.335	NS	0.946	NS	0.526	NS
(ACADS + HADHA + OXCT1)	PRAD	0.290614203279644	3.27860528943571e-10	9.48431086480006	Overexpression	***	0.00032	3.49485002168009	Methylation	Stemness	0.29	NS	0.686	NS	0.321	NS	0.14	NS
(ACADS + LDHAL6A)	KIRC	0.209160116826588	0.00313339743902916	2.50398451586513	Underexpression	****	9.4e-16	15.0268721464003	Methylation	Stemness	0.24	NS	0.566	NS	0.854	NS	0.356	NS
(ACADS + OXCT2)	BLCA	-0.232995501272099	4.01242254007763e-05	4.39659333857251	Unchanged	ns	0.2	0.698970004336019	Methylation	Stemness	0.398	NS	0.126	NS	0.518	NS	0.294	NS
(ACADSB + ACSL1 + ACSL3 + ACSL4 + ALDH3A2)	TGCT	-0.502539150061873	1.12081911089639e-09	8.95046447257767	Underexpression	****	5.7e-53	52.2441251443275	Methylation	Stemness	0.73	NS	0.805	NS	0.267	NS	0.257	NS
(ACADSB + ACSL1 + ACSL3)	LGG	0.467982543217565	0.0421175460273748	1.37553694085353	Overexpression	****	5.4e-34	33.267606240177	Methylation	Stemness	4.28e-15	Protective	4.97e-15	Protective	0.559	NS	4.41e-16	Protective
(ACADSB + ALDH3A2 + BCAT2 + DLD)	TGCT	-0.41178677981173	0.0061345974174372	2.21221393254942	Underexpression	****	6.8e-36	35.1674910872938	Methylation	Stemness	0.725	NS	0.809	NS	0.324	NS	0.328	NS
(ACADSB + BCAT2)	LGG	0.415730707385609	0.0189676109980581	1.72198736577434	Unchanged	ns	0.96	0.0177287669604316	Methylation	Stemness	1.67e-16	Protective	1.73e-16	Protective	0.373	NS	9.06e-18	Protective
(ACADVL + ACOX1 + ACOX3 + ADH5 + ADH7 + CPT1C + ECHS1 + ECI1 + ECI2 + GCDH)	GBM	-0.615634061123545	1.09467874323661e-06	5.96071331507973	Overexpression	****	1.5e-74	73.8239087409443	Methylation	Tumor mutational burden	0.635	NS	0.558	NS			0.237	NS
(ACADVL + ACOX3)	CESC	-0.325868363780621	0.000659904575470126	3.18051886043233	Underexpression	*	0.012	1.92081875395238	Methylation	Tumor mutational burden	0.387	NS	0.558	NS	0.942	NS	0.63	NS
(ACADVL + ALDH7A1 + ECHS1)	THYM	0.674201222448841	0.0277065313620652	1.55741784103863	Overexpression	****	1.9e-61	60.7212463990472	Methylation	Stemness	0.0934	NS	0.859	NS			0.641	NS
(ACADVL + CPT2)	THCA	0.271883170588531	3.03597416991357e-06	5.51770192774089	Underexpression	****	7.7e-56	55.1135092748275	Methylation	Stemness	0.403	NS	0.287	NS	0.929	NS	0.556	NS
(ACADVL + EHHADH)	BRCA	0.198537854813498	1.52060909564449e-07	6.81798241607444	Underexpression	****	2.1e-109	108.677780705266	Methylation	Stemness	0.685	NS	0.34	NS	0.22	NS	0.6	NS
(ACADVL + EHHADH)	BRCA	0.177280167954906	0.000163438476923748	3.78664569352865	Underexpression	****	2.1e-109	108.677780705266	Methylation	Tumor mutational burden	0.685	NS	0.34	NS	0.22	NS	0.6	NS
(ACAT1 + ACAT2 + ACMSD + AFMID + ALDH1B1 + ALDH2 + ALDH7A1 + ALDH8A1 + AOC1 + AOX1 + CCBL1 + CCBL2 + CYP1A1 + CYP1A2 + DDC + DHTKD1 + DLST + ECHS1 + EHHADH + GCDH + HAAO + HADH + HADHA + IDO2 + IL4I1 + INMT + KMO + KYNU + MAOA + MAOB + TPH1 + TPH2)	TGCT	-0.441969813569539	4.03963656857133e-08	7.39365770502895	Underexpression	****	1.3e-47	46.8860566476932	Methylation	Stemness	0.733	NS	0.786	NS	0.275	NS	0.269	NS
(ACAT1 + ACAT2 + ACO2 + AFMID + AGXT + AMT + GCSH + GLDC + GLUL + GLYCTK + GRHPR + HAO1 + HAO2 + HOGA1 + HYI + MCEE + MDH1 + MDH2 + MUT + PCCA + PCCB + PGP + SHMT1 + SHMT2)	TGCT	-0.444511453231226	8.20722581288005e-06	5.08580361727267	Underexpression	****	2.8e-27	26.5528419686578	Methylation	Stemness	0.664	NS	0.691	NS	0.318	NS	0.34	NS
(ACAT1 + ACSM5)	HNSC	-0.18646228458977	0.0043044512620471	2.36608220519862	Underexpression	****	6.5e-07	6.18708664335714	Methylation	Microsatellite instability	0.68	NS	0.88	NS	0.207	NS	0.887	NS
(ACAT1 + ACSS1 + AFMID + AMT + GLUL + HOGA1 + PCCA + SHMT1)	LGG	0.414348870653257	0.0250013561178245	1.60203643378737	Overexpression	****	1e-69	69	Methylation	Stemness	3.48e-20	Protective	1.68e-20	Protective	0.132	NS	2.09e-22	Protective
(ACAT1 + ACYP2 + PDHA2)	HNSC	-0.186941396112937	0.000455306594132137	3.34169605982917	Underexpression	**	0.0042	2.3767507096021	Methylation	Microsatellite instability	0.92	NS	0.547	NS	0.519	NS	0.626	NS
(ACAT1 + AFMID + ALDH2 + AOC1 + AOX1 + CCBL1 + CYP1A1 + CYP1A2 + DDC + DHTKD1 + EHHADH + HAAO + HADH + IL4I1 + INMT + KMO + MAOB)	LGG	0.476131704119703	2.56000125085399e-29	28.5917598224855	Overexpression	****	4.1e-79	78.3872161432803	Methylation	Stemness	1.01e-16	Protective	9.02e-18	Protective	0.289	NS	9.27e-21	Protective
(ACAT1 + AFMID)	THYM	0.38531643755173	1.88422415325519e-13	12.7248674334268	Overexpression	****	1.7e-23	22.7695510786217	Methylation	Stemness	0.0462	Protective	0.0145	Protective			0.22	NS
(ACAT1 + AGXT + HAO2)	HNSC	-0.165093624146901	0.00965667556650173	2.015172359259	Underexpression	****	5.7e-08	7.24412514432751	Methylation	Microsatellite instability	0.575	NS	0.947	NS	0.403	NS	0.958	NS
(ACAT1 + ALDH2 + COLGALT1 + DHTKD1 + DOT1L + EHHADH + EHMT1 + EZH1 + HADH + HYKK + KMT2A + KMT2B + MECOM + NSD1 + PHYKPL + PLOD1 + PLOD2 + PLOD3 + PRDM16 + PRDM2 + PRDM7 + SETD7 + SETD8 + SETDB2 + SUV420H1 + SUV420H2 + WHSC1L1)	LGG	0.402659171411176	3.29050572718216e-20	19.4827373489663	Overexpression	****	6.8e-79	78.1674910872938	Methylation	Stemness	2.49e-15	Protective	2.31e-16	Protective	0.395	NS	4.58e-19	Protective
(ACAT1 + CPT2 + HADHB)	HNSC	-0.171869316902905	0.00213537024705217	2.67052681276503	Underexpression	****	1.1e-06	5.95860731484177	Methylation	Microsatellite instability	0.854	NS	0.825	NS	0.746	NS	0.637	NS
(ACAT1 + ECHS1 + EHHADH)	LIHC	-0.313657567824691	2.35316295803834e-07	6.62834799661221	Underexpression	****	3.8e-12	11.4202164033832	Methylation	Stemness	0.676	NS	0.982	NS	0.0658	NS	0.278	NS
(ACAT1 + HADHB)	HNSC	-0.183216741725595	0.000697674998880741	3.15634683964473	Underexpression	****	5.1e-05	4.29242982390206	Methylation	Microsatellite instability	0.17	NS	0.559	NS	0.779	NS	0.725	NS
(ACAT1 + IDO2)	HNSC	-0.164073137611003	6.37913822688379e-05	4.19523798720171	Unchanged	ns	0.1	1	Methylation	Microsatellite instability	0.51	NS	0.216	NS	0.939	NS	0.429	NS
(ACAT1 + KYNU)	LUAD	-0.297706815334434	4.09132018606889e-09	8.38813653135434	Underexpression	****	1.2e-07	6.92081875395237	Methylation	Microsatellite instability	0.0199	Risky	0.103	NS	0.109	NS	0.334	NS
(ACAT1 + NSD1)	GBM	-0.52527038923572	0.00229419358103073	2.63936993969262	Overexpression	****	9.5e-27	26.0222763947112	Methylation	Tumor mutational burden	0.0108	Protective	0.00573	Protective			0.193	NS
(ACAT1 + PHYKPL)	HNSC	-0.18446362378836	0.00315056556353385	2.50161147825019	Underexpression	*	0.014	1.85387196432176	Methylation	Tumor mutational burden	0.993	NS	0.471	NS	0.834	NS	0.276	NS
(ACAT1 + PHYKPL)	THYM	0.39454159466709	6.09555792313715e-07	6.21498653748604	Overexpression	****	3.7e-18	17.431798275933	Methylation	Stemness	0.067	NS	0.0139	Protective			0.343	NS
(ACAT1 + SETMAR)	HNSC	-0.167957973547157	0.00268722516570898	2.57069594200453	Underexpression	****	3.1e-11	10.5086383061657	Methylation	Microsatellite instability	0.607	NS	0.243	NS	0.966	NS	0.734	NS
(ACAT2 + ACSM1 + ACSM3 + OXCT2)	PAAD	-0.335110555975451	2.34493160098285e-07	6.62986982064568	Overexpression	****	2.6e-14	13.5850266520292	Methylation	Stemness	0.731	NS	0.854	NS	0.563	NS	0.472	NS
(ACAT2 + ACSM5 + ACSM6 + ALDH5A1 + HADH + HMGCL + HMGCS1 + HMGCS2)	LIHC	-0.464471838735029	4.89665394072148e-11	10.3101005876186	Underexpression	*	0.034	1.46852108295774	Methylation	Stemness	0.627	NS	0.923	NS	0.0846	NS	0.316	NS
(ACAT2 + ADH1A + ECI2)	PAAD	-0.339982530912664	4.14282360135758e-18	17.382703558275	Overexpression	****	2.5e-22	21.602059991328	Methylation	Stemness	0.254	NS	0.213	NS	0.492	NS	0.0945	NS
(ACAT2 + ADH1A + MDH2 + PC)	PAAD	-0.367181150130563	0.000585963412625173	3.2321295003489	Overexpression	****	2.3e-41	40.6382721639824	Methylation	Stemness	0.196	NS	0.168	NS	0.344	NS	0.0685	NS
(ACAT2 + ADH1C + ADH4 + LDHA + MDH2 + PCK1)	COAD	0.335286637386243	1.05228069520606e-06	5.97786839695159	Unchanged	ns	0.85	0.0705810742857073	Methylation	Tumor mutational burden	0.55	NS	0.129	NS	0.604	NS	0.607	NS
(ACAT2 + AGXT + HAO1 + MDH2 + PGP)	COAD	0.349662618975609	0.00994237448436205	2.00250988297643	Overexpression	****	1.6e-16	15.7958800173441	Methylation	Tumor mutational burden	0.377	NS	0.319	NS	0.217	NS	0.618	NS
(ACAT2 + AGXT + MDH2 + PCCA)	PAAD	-0.380901776345364	6.83655108713914e-06	5.16516293652224	Overexpression	****	2.6e-24	23.5850266520292	Methylation	Stemness	0.902	NS	0.917	NS	0.75	NS	0.925	NS
(ACAT2 + AKR1A1)	THYM	0.692327870018488	4.7175148706265e-17	16.3262867221708	Overexpression	****	2e-18	17.698970004336	Methylation	Stemness	0.0481	Protective	0.212	NS			0.303	NS
(ACAT2 + ALDH5A1 + EHHADH)	COAD	0.405496070543732	0.019327584930596	1.71382240964668	Overexpression	****	7.6e-45	44.1191864077192	Methylation	Tumor mutational burden	0.596	NS	0.5	NS	0.625	NS	0.71	NS
(ACAT2 + ASH1L + EHHADH + PIPOX + PLOD2 + PRDM2 + SETD8 + SETMAR)	COAD	0.459808254610586	0.00360716053842351	2.44283452876565	Underexpression	*	0.021	1.67778070526608	Methylation	Tumor mutational burden	0.455	NS	0.9	NS	0.741	NS	0.701	NS
(ACAT2 + BBOX1 + CAMKMT + COLGALT2 + DOT1L + EHMT1 + HADH + KMT2B + MECOM + PIPOX + PLOD1 + PRDM2 + PRDM6 + PRDM7 + SETD2 + SETD7 + SETMAR + SUV420H2 + TMLHE)	LIHC	-0.400790233985154	1.00964292421547e-15	14.9958321940016	Overexpression	****	6.1e-07	6.21467016498923	Methylation	Stemness	0.686	NS	0.32	NS	0.109	NS	0.318	NS
(ACAT2 + CYP1A1 + EHHADH + IDO2 + KYNU + TDO2 + TPH2)	COAD	0.380187887953602	8.18706491552658e-09	8.08687176606052	Unchanged	ns	0.27	0.568636235841013	Methylation	Tumor mutational burden	0.147	NS	0.109	NS	0.162	NS	0.883	NS
(ACAT2 + EHHADH)	COAD	0.390606325623393	0.026123669959528	1.58296581165379	Overexpression	****	1.1e-25	24.9586073148418	Methylation	Tumor mutational burden	0.546	NS	0.321	NS	0.277	NS	0.846	NS
(ACAT2 + EHMT1 + SETD8 + WHSC1)	PAAD	-0.391022626555628	8.75970639314529e-06	5.05751045022162	Overexpression	****	5.3e-44	43.2757241303992	Methylation	Stemness	0.453	NS	0.276	NS	0.537	NS	0.303	NS
(ACAT2 + EHMT1)	KIRP	-0.307404246088849	9.56840358409378e-06	5.01916051493505	Underexpression	**	0.0011	2.95860731484178	Methylation	Tumor mutational burden	5.1e-08	Risky	1.35e-09	Risky	0.0448	Risky	0.00026	Risky
(ACAT2 + GLUL + GLYCTK + HAO2 + HOGA1 + SHMT2)	LIHC	-0.376845393611104	0.00800101085398675	2.09685514043619	Underexpression	****	7.5e-15	14.1249387366083	Methylation	Stemness	0.782	NS	1	NS	0.086	NS	0.255	NS
(ACAT2 + HIBCH + OXCT2 + PCCA)	PAAD	-0.373841880497071	5.04028265450069e-11	10.2975451080291	Overexpression	****	3e-38	37.5228787452803	Methylation	Stemness	0.745	NS	0.756	NS	0.688	NS	0.797	NS
(ACAT2 + ME1 + PCK2)	LUSC	-0.354315523234152	0.000174853223651068	3.75732635648619	Overexpression	****	1.7e-35	34.7695510786217	Methylation	Stemness	0.863	NS	0.68	NS	0.442	NS	0.657	NS
(ACAT2 + SHMT1)	LUSC	-0.361072459425818	1.41106226847908e-19	18.8504538209302	Overexpression	****	1.3e-19	18.8860566476932	Methylation	Stemness	0.531	NS	0.727	NS	0.718	NS	0.437	NS
(ACAT2 + SMYD1)	THYM	0.641752650535524	1.70554381025826e-06	5.76813712040256	Underexpression	****	4.2e-08	7.3767507096021	Methylation	Stemness	0.093	NS	0.474	NS			0.71	NS
(ACER1 + ACER3 + B4GALNT1 + B4GALT5 + B4GALT6 + CERK + CERS1 + CERS2 + CERS4 + CERS6 + DEGS1 + DEGS2 + ENPP7 + GAL3ST1 + GALC + GBA2 + GLB1 + GM2A + HEXA + HEXB + NEU1 + NEU2 + NEU4 + PITPNM1 + PPAP2A + PPAP2B + PPAP2C + PSAPL1 + SGMS2 + SGPP2 + SMPD2 + SMPD3 + SMPD4 + SPHK2 + SPTLC3 + UGCG + UGT8)	TGCT	-0.469075854796082	2.7869852817643e-08	7.55486532481573	Underexpression	****	5.2e-37	36.2839966563652	Methylation	Stemness	0.659	NS	0.711	NS	0.244	NS	0.269	NS
(ACER1 + ACER3 + CERK + GALC)	PAAD	-0.491292597633501	1.39571410262907e-14	13.8552035332648	Overexpression	****	5e-31	30.301029995664	Methylation	Stemness	0.694	NS	0.344	NS	0.375	NS	0.506	NS
(ACER1 + ACER3 + NEU2 + PPAP2C + PSAPL1 + SMPD2)	ESCA	-0.492886532917661	9.79407885585589e-07	6.00903640363358	Overexpression	****	6e-20	19.2218487496164	Methylation	Stemness	0.928	NS	0.595	NS	0.449	NS	0.847	NS
(ACER1 + B4GALT5 + ENPP7 + HEXB + NEU4 + PITPNM1 + PPAP2C + PSAPL1 + SGMS2 + SMPD2 + SMPD4 + SPHK2 + UGT8)	STAD	-0.37045234233351	5.98357206418492e-07	6.22303947410228	Overexpression	****	4.6e-43	42.3372421683184	Methylation	Stemness	0.662	NS	0.902	NS	0.568	NS	0.766	NS
(ACER1 + CERK + CERS4 + HEXB + PPAP2B)	COAD	0.358090260540718	9.81900703988028e-08	7.00793242859846	Underexpression	****	2.2e-57	56.6575773191778	Methylation	Tumor mutational burden	0.215	NS	0.394	NS	0.431	NS	0.46	NS
(ACER1 + CERK + DEGS2 + HEXB)	COAD	-0.400265292843395	4.72995120589023e-06	5.32514333941482	Overexpression	****	2e-06	5.69897000433602	Methylation	Stemness	0.059	NS	0.134	NS	0.608	NS	0.209	NS
(ACER1 + CERK)	PRAD	-0.320917875243048	1.89402548582726e-11	10.7226141814681	Underexpression	****	4e-27	26.397940008672	Methylation	Stemness	0.456	NS	0.756	NS	0.259	NS	0.42	NS
(ACER1 + CERS1 + CERS4 + HEXB + PPAP2B)	COAD	0.436053744353964	0.000749672450701202	3.12512844850867	Underexpression	****	8.7e-73	72.0604807473814	Methylation	Microsatellite instability	0.252	NS	0.695	NS	0.456	NS	0.516	NS
(ACER1 + CERS6 + NEU4 + SGMS2 + SPTLC3)	PAAD	-0.474217443920156	0.00872982212137605	2.05899460537712	Overexpression	****	5.9e-50	49.2291479883579	Methylation	Microsatellite instability	0.348	NS	0.326	NS	0.217	NS	0.188	NS
(ACER1 + GAL3ST1 + NEU2 + NEU4 + SMPD3)	LUSC	-0.322572100978268	0.00346342432332416	2.46049429736503	Underexpression	****	2.1e-40	39.6777807052661	Methylation	Stemness	0.84	NS	0.255	NS	0.522	NS	0.422	NS
