cancer_types	genes	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI	OS_log_rank_chisq	OS_p_val	OS_worst_prognosis_group	DSS_log_rank_chisq	DSS_p_val	DSS_worst_prognosis_group	DFI_log_rank_chisq	DFI_p_val	DFI_worst_prognosis_group	PFI_log_rank_chisq	PFI_p_val	PFI_worst_prognosis_group	immune_cells	cor	padj	Infiltrate_profile	Classification	Microenvironment_score_details
LUAD	NLRP3	0.36605508132342	2.08399116213495e-30	29.6811041271403	Underexpression	****	8.4e-68	67.0757207139381	Mutation	TMB	0.921	NS	0.672	NS	0.785	NS	0.867	NS	0.000262289560091135	0.987078540252432	NS	0.143896946214259	0.704437248761559	NS	0.230000179580642	0.63152369533433	NS	0.00129813310327038	0.97125874551876	NS	Macrophage M1_CIBERSORT	0.104790351802765	0.350890207149901	anti-tumoral	anti-tumoral	Anti-tumoral: 0.366952236541144 ( T cell CD4+ Th1_XCELL(0.156610154717833), Macrophage M1_CIBERSORT(0.104790351802765), NK cell activated_CIBERSORT(0.105551730020546) ) pro-tumoral: -0.166953834997261 ( T cell CD4+ Th2_XCELL(0.116336644147893), Hematopoietic stem cell_XCELL(-0.168329219791041), Granulocyte-monocyte progenitor_XCELL(-0.114961259354113) ) dual: -0.19216777103758 ( Monocyte_CIBERSORT(-0.119820947476689), T cell CD4+ memory resting_CIBERSORT(-0.192595305869265), Macrophage M0_CIBERSORT(0.149593268367471), Myeloid dendritic cell resting_CIBERSORT(-0.153553677270522), T cell follicular helper_CIBERSORT(0.124208891211425) )
LUAD	NLRP3	0.36605508132342	2.08399116213495e-30	29.6811041271403	Underexpression	****	8.4e-68	67.0757207139381	Mutation	TMB	0.921	NS	0.672	NS	0.785	NS	0.867	NS	0.000262289560091135	0.987078540252432	NS	0.143896946214259	0.704437248761559	NS	0.230000179580642	0.63152369533433	NS	0.00129813310327038	0.97125874551876	NS	NK cell activated_CIBERSORT	0.105551730020546	0.350890207149901	anti-tumoral	anti-tumoral	Anti-tumoral: 0.366952236541144 ( T cell CD4+ Th1_XCELL(0.156610154717833), Macrophage M1_CIBERSORT(0.104790351802765), NK cell activated_CIBERSORT(0.105551730020546) ) pro-tumoral: -0.166953834997261 ( T cell CD4+ Th2_XCELL(0.116336644147893), Hematopoietic stem cell_XCELL(-0.168329219791041), Granulocyte-monocyte progenitor_XCELL(-0.114961259354113) ) dual: -0.19216777103758 ( Monocyte_CIBERSORT(-0.119820947476689), T cell CD4+ memory resting_CIBERSORT(-0.192595305869265), Macrophage M0_CIBERSORT(0.149593268367471), Myeloid dendritic cell resting_CIBERSORT(-0.153553677270522), T cell follicular helper_CIBERSORT(0.124208891211425) )
LUAD	PTGS2	0.135466745492229	7.79558777575407e-31	30.1081511340809	Underexpression	****	7.9e-05	4.10237290870956	Mutation	TMB	0.886	NS	0.665	NS	0.637	NS	0.669	NS	0.679455445231531	0.409774302661977	NS	4.14127757149139	0.0418495733098729	MT	0.262166789076094	0.608635434458694	NS	1.72142547513078	0.189509658390368	NS	B cell plasma_CIBERSORT	0.101547664621712	0.625552432929915	dual	dual	Anti-tumoral: 0 (  ) pro-tumoral: 0 (  ) dual: 0.258705243469269 ( B cell plasma_CIBERSORT(0.101547664621712), Eosinophil_CIBERSORT(0.157157578847557) )
LUAD	PTGS2	0.135466745492229	7.79558777575407e-31	30.1081511340809	Underexpression	****	7.9e-05	4.10237290870956	Mutation	TMB	0.886	NS	0.665	NS	0.637	NS	0.669	NS	0.679455445231531	0.409774302661977	NS	4.14127757149139	0.0418495733098729	MT	0.262166789076094	0.608635434458694	NS	1.72142547513078	0.189509658390368	NS	Eosinophil_CIBERSORT	0.157157578847557	0.0112353771677512	dual	dual	Anti-tumoral: 0 (  ) pro-tumoral: 0 (  ) dual: 0.258705243469269 ( B cell plasma_CIBERSORT(0.101547664621712), Eosinophil_CIBERSORT(0.157157578847557) )
LUAD	RC3H2	0.192803788697822	4.67908885380486e-71	70.3298387076715	Underexpression	****	5.4e-44	43.267606240177	Mutation	TMB	0.497	NS	0.631	NS	0.431	NS	0.51	NS	0.434965406433128	0.509562503042131	NS	0.235469679927682	0.627497470881538	NS	0.749024735239057	0.386785181121818	NS	0.537936847836381	0.4632890235002	NS	Mast cell activated_CIBERSORT	-0.107984777963472	0.422580658420955	dual	dual	Anti-tumoral: 0 (  ) pro-tumoral: 0 (  ) dual: -0.217238652452569 ( Mast cell activated_CIBERSORT(-0.107984777963472), B cell memory_CIBERSORT(-0.109253874489097) )
LUAD	RC3H2	0.192803788697822	4.67908885380486e-71	70.3298387076715	Underexpression	****	5.4e-44	43.267606240177	Mutation	TMB	0.497	NS	0.631	NS	0.431	NS	0.51	NS	0.434965406433128	0.509562503042131	NS	0.235469679927682	0.627497470881538	NS	0.749024735239057	0.386785181121818	NS	0.537936847836381	0.4632890235002	NS	B cell memory_CIBERSORT	-0.109253874489097	0.404163432372015	dual	dual	Anti-tumoral: 0 (  ) pro-tumoral: 0 (  ) dual: -0.217238652452569 ( Mast cell activated_CIBERSORT(-0.107984777963472), B cell memory_CIBERSORT(-0.109253874489097) )
LUAD	ROBO2	0.170290517703261	1.07974933269903e-07	6.96667705568076	Underexpression	****	1e-67	67	Mutation	TMB	0.129	NS	0.0353	Risky	0.0066	Risky	0.113	NS	2.36438706180232	0.124132660768142	NS	4.62819165070495	0.0314506957578808	MT	5.77900235813111	0.0162187445661244	MT	1.42107995686721	0.23322572925862	NS	T cell CD4+ naive_CIBERSORT	0.139063041810686	0.0497260169664032	dual	dual	Anti-tumoral: 0 (  ) pro-tumoral: 0 (  ) dual: 0.139063041810686 ( T cell CD4+ naive_CIBERSORT(0.139063041810686) )
LUAD	TCTN2	0.199237695019431	0	Inf	Overexpression	***	0.00022	3.65757731917779	Mutation	TMB	0.51	NS	0.767	NS	0.865	NS	0.297	NS	0.423915744492286	0.514989602660091	NS	0.0840708556006732	0.771854683135462	NS	0.0393519768839071	0.842752984675018	NS	1.27738326837481	0.258386139760124	NS	Macrophage M1_CIBERSORT	0.126128237569266	0.130205794343515	anti-tumoral	anti-tumoral	Anti-tumoral: 0.126128237569266 ( Macrophage M1_CIBERSORT(0.126128237569266) ) pro-tumoral: 0 (  ) dual: 0 (  )
LUSC	NLRP3	0.180735566588751	8.29014146301757e-10	9.08143805858317	Underexpression	****	1e-102	102	Mutation	TMB	0.638	NS	0.142	NS	0.436	NS	0.4	NS	0.207620757324323	0.648638655678789	NS	2.27149074927946	0.131773094955792	NS	0.61777213337539	0.431876381864701	NS	0.743596847537584	0.388511110169722	NS	Myeloid dendritic cell activated_CIBERSORT	-0.100065686198227	0.852123492496412	anti-tumoral	dual	Anti-tumoral: -0.100065686198227 ( Myeloid dendritic cell activated_CIBERSORT(-0.100065686198227) ) pro-tumoral: 0 (  ) dual: 0 (  )
LUSC	RC3H2	0.179124214449617	1.42330583097253e-07	6.84670177143159	Underexpression	****	3.2e-08	7.49485002168009	Mutation	TMB	0.402	NS	0.377	NS	0.651	NS	0.762	NS	0.704112729696839	0.401405198596328	NS	0.821525917602389	0.364734400853036	NS	0.20636980018077	0.649627719679086	NS	0.094978397191903	0.757941068186395	NS	Hematopoietic stem cell_XCELL	-0.100487378840609	0.743838151134631	pro-tumoral	anti-tumoral	Anti-tumoral: 0.02411746084206 ( Macrophage M1_CIBERSORT(0.124664358748696), Myeloid dendritic cell activated_CIBERSORT(-0.100546897906636) ) pro-tumoral: -0.09571731574187 ( Hematopoietic stem cell_XCELL(-0.100487378840609), T cell CD4+ Th2_XCELL(0.117884856458882), Cancer associated fibroblast_XCELL(-0.113114793360143) ) dual: 0 (  )
LUSC	RC3H2	0.179124214449617	1.42330583097253e-07	6.84670177143159	Underexpression	****	3.2e-08	7.49485002168009	Mutation	TMB	0.402	NS	0.377	NS	0.651	NS	0.762	NS	0.704112729696839	0.401405198596328	NS	0.821525917602389	0.364734400853036	NS	0.20636980018077	0.649627719679086	NS	0.094978397191903	0.757941068186395	NS	T cell CD4+ Th2_XCELL	0.117884856458882	0.285809069918232	pro-tumoral	anti-tumoral	Anti-tumoral: 0.02411746084206 ( Macrophage M1_CIBERSORT(0.124664358748696), Myeloid dendritic cell activated_CIBERSORT(-0.100546897906636) ) pro-tumoral: -0.09571731574187 ( Hematopoietic stem cell_XCELL(-0.100487378840609), T cell CD4+ Th2_XCELL(0.117884856458882), Cancer associated fibroblast_XCELL(-0.113114793360143) ) dual: 0 (  )
LUSC	RC3H2	0.179124214449617	1.42330583097253e-07	6.84670177143159	Underexpression	****	3.2e-08	7.49485002168009	Mutation	TMB	0.402	NS	0.377	NS	0.651	NS	0.762	NS	0.704112729696839	0.401405198596328	NS	0.821525917602389	0.364734400853036	NS	0.20636980018077	0.649627719679086	NS	0.094978397191903	0.757941068186395	NS	Macrophage M1_CIBERSORT	0.124664358748696	0.190708957092615	anti-tumoral	anti-tumoral	Anti-tumoral: 0.02411746084206 ( Macrophage M1_CIBERSORT(0.124664358748696), Myeloid dendritic cell activated_CIBERSORT(-0.100546897906636) ) pro-tumoral: -0.09571731574187 ( Hematopoietic stem cell_XCELL(-0.100487378840609), T cell CD4+ Th2_XCELL(0.117884856458882), Cancer associated fibroblast_XCELL(-0.113114793360143) ) dual: 0 (  )
LUSC	RC3H2	0.179124214449617	1.42330583097253e-07	6.84670177143159	Underexpression	****	3.2e-08	7.49485002168009	Mutation	TMB	0.402	NS	0.377	NS	0.651	NS	0.762	NS	0.704112729696839	0.401405198596328	NS	0.821525917602389	0.364734400853036	NS	0.20636980018077	0.649627719679086	NS	0.094978397191903	0.757941068186395	NS	Cancer associated fibroblast_XCELL	-0.113114793360143	0.370872156656709	pro-tumoral	anti-tumoral	Anti-tumoral: 0.02411746084206 ( Macrophage M1_CIBERSORT(0.124664358748696), Myeloid dendritic cell activated_CIBERSORT(-0.100546897906636) ) pro-tumoral: -0.09571731574187 ( Hematopoietic stem cell_XCELL(-0.100487378840609), T cell CD4+ Th2_XCELL(0.117884856458882), Cancer associated fibroblast_XCELL(-0.113114793360143) ) dual: 0 (  )
LUSC	RC3H2	0.179124214449617	1.42330583097253e-07	6.84670177143159	Underexpression	****	3.2e-08	7.49485002168009	Mutation	TMB	0.402	NS	0.377	NS	0.651	NS	0.762	NS	0.704112729696839	0.401405198596328	NS	0.821525917602389	0.364734400853036	NS	0.20636980018077	0.649627719679086	NS	0.094978397191903	0.757941068186395	NS	Myeloid dendritic cell activated_CIBERSORT	-0.100546897906636	0.743838151134631	anti-tumoral	anti-tumoral	Anti-tumoral: 0.02411746084206 ( Macrophage M1_CIBERSORT(0.124664358748696), Myeloid dendritic cell activated_CIBERSORT(-0.100546897906636) ) pro-tumoral: -0.09571731574187 ( Hematopoietic stem cell_XCELL(-0.100487378840609), T cell CD4+ Th2_XCELL(0.117884856458882), Cancer associated fibroblast_XCELL(-0.113114793360143) ) dual: 0 (  )
PAAD	ABTB1	0.999814084344044	4.11763543561507e-287	286.385352107283	Overexpression	****	5.9e-37	36.2291479883579	Mutation	TMB	0.677	NS	0.55	NS	0.23	NS	0.755	NS	0.176647272578397	0.674270495999698	NS	0.3701903769951	0.54290051465916	NS	1.63930560867227	0.200420768005821	NS	0.0984147431661047	0.753740361866555	NS	NK cell resting_CIBERSORT	0.166106081547883	0.851194969474037	dual	anti-tumoral	Anti-tumoral: 0.261468345680467 ( T cell CD4+ memory activated_CIBERSORT(0.261468345680467) ) pro-tumoral: 0 (  ) dual: 0.166106081547883 ( NK cell resting_CIBERSORT(0.166106081547883) )
PAAD	ABTB1	0.999814084344044	4.11763543561507e-287	286.385352107283	Overexpression	****	5.9e-37	36.2291479883579	Mutation	TMB	0.677	NS	0.55	NS	0.23	NS	0.755	NS	0.176647272578397	0.674270495999698	NS	0.3701903769951	0.54290051465916	NS	1.63930560867227	0.200420768005821	NS	0.0984147431661047	0.753740361866555	NS	T cell CD4+ memory activated_CIBERSORT	0.261468345680467	0.0166165208361462	anti-tumoral	anti-tumoral	Anti-tumoral: 0.261468345680467 ( T cell CD4+ memory activated_CIBERSORT(0.261468345680467) ) pro-tumoral: 0 (  ) dual: 0.166106081547883 ( NK cell resting_CIBERSORT(0.166106081547883) )
PAAD	AGAP2-AS1	0.325533147042206	0.000442805921956062	3.35378657962791	Overexpression	****	3.3e-45	44.4814860601221	Mutation	Stemness	0.996	NS	0.996	NS		""	0.373	NS	0.992858344873575	0.319044772099887	NS	0.869721004652361	0.351032557915512	NS			""	0.847225193575664	0.357338504021584	NS	NK cell resting_CIBERSORT	0.15090683225592	1	dual	dual	Anti-tumoral: 0 (  ) pro-tumoral: 0 (  ) dual: 0.15090683225592 ( NK cell resting_CIBERSORT(0.15090683225592) )
PAAD	C1QTNF1	0.704672134662	0.00279605973335324	2.55345355481885	Overexpression	****	7.5e-50	49.1249387366083	Mutation	TMB	0.545	NS	0.689	NS	0.23	NS	0.412	NS	0.378038317904189	0.538654969638624	NS	0.161766564436352	0.687535264665991	NS	1.63930560867227	0.200420768005821	NS	0.710300557319497	0.399344052209101	NS	NK cell resting_CIBERSORT	0.246387002729259	0.0348010302914007	dual	dual	Anti-tumoral: 0.167879458191474 ( T cell CD4+ memory activated_CIBERSORT(0.167879458191474) ) pro-tumoral: 0 (  ) dual: 0.246387002729259 ( NK cell resting_CIBERSORT(0.246387002729259) )
PAAD	C1QTNF1	0.704672134662	0.00279605973335324	2.55345355481885	Overexpression	****	7.5e-50	49.1249387366083	Mutation	TMB	0.545	NS	0.689	NS	0.23	NS	0.412	NS	0.378038317904189	0.538654969638624	NS	0.161766564436352	0.687535264665991	NS	1.63930560867227	0.200420768005821	NS	0.710300557319497	0.399344052209101	NS	T cell CD4+ memory activated_CIBERSORT	0.167879458191474	0.802166406995701	anti-tumoral	dual	Anti-tumoral: 0.167879458191474 ( T cell CD4+ memory activated_CIBERSORT(0.167879458191474) ) pro-tumoral: 0 (  ) dual: 0.246387002729259 ( NK cell resting_CIBERSORT(0.246387002729259) )
PAAD	DNAH17-AS1	0.999814084344044	0.0104000081037803	1.9829663222949	Overexpression	****	1.4e-33	32.8538719643218	Mutation	TMB	0.677	NS	0.55	NS	0.23	NS	0.755	NS	0.176647272578397	0.674270495999698	NS	0.3701903769951	0.54290051465916	NS	1.63930560867227	0.200420768005821	NS	0.0984147431661047	0.753740361866555	NS	NK cell resting_CIBERSORT	0.166106081547883	0.851194969474037	dual	anti-tumoral	Anti-tumoral: 0.261468345680467 ( T cell CD4+ memory activated_CIBERSORT(0.261468345680467) ) pro-tumoral: 0 (  ) dual: 0.166106081547883 ( NK cell resting_CIBERSORT(0.166106081547883) )
PAAD	DNAH17-AS1	0.999814084344044	0.0104000081037803	1.9829663222949	Overexpression	****	1.4e-33	32.8538719643218	Mutation	TMB	0.677	NS	0.55	NS	0.23	NS	0.755	NS	0.176647272578397	0.674270495999698	NS	0.3701903769951	0.54290051465916	NS	1.63930560867227	0.200420768005821	NS	0.0984147431661047	0.753740361866555	NS	T cell CD4+ memory activated_CIBERSORT	0.261468345680467	0.0166165208361462	anti-tumoral	anti-tumoral	Anti-tumoral: 0.261468345680467 ( T cell CD4+ memory activated_CIBERSORT(0.261468345680467) ) pro-tumoral: 0 (  ) dual: 0.166106081547883 ( NK cell resting_CIBERSORT(0.166106081547883) )
PAAD	GLRX3	0.999814084344044	1.99684504277805e-07	6.69965563551864	Overexpression	****	2.9e-51	50.537602002101	Mutation	TMB	0.677	NS	0.55	NS	0.23	NS	0.755	NS	0.176647272578397	0.674270495999698	NS	0.3701903769951	0.54290051465916	NS	1.63930560867227	0.200420768005821	NS	0.0984147431661047	0.753740361866555	NS	T cell CD4+ memory activated_CIBERSORT	0.261468345680467	0.0166165208361462	anti-tumoral	anti-tumoral	Anti-tumoral: 0.261468345680467 ( T cell CD4+ memory activated_CIBERSORT(0.261468345680467) ) pro-tumoral: 0 (  ) dual: 0.166106081547883 ( NK cell resting_CIBERSORT(0.166106081547883) )
PAAD	GLRX3	0.999814084344044	1.99684504277805e-07	6.69965563551864	Overexpression	****	2.9e-51	50.537602002101	Mutation	TMB	0.677	NS	0.55	NS	0.23	NS	0.755	NS	0.176647272578397	0.674270495999698	NS	0.3701903769951	0.54290051465916	NS	1.63930560867227	0.200420768005821	NS	0.0984147431661047	0.753740361866555	NS	NK cell resting_CIBERSORT	0.166106081547883	0.851194969474037	dual	anti-tumoral	Anti-tumoral: 0.261468345680467 ( T cell CD4+ memory activated_CIBERSORT(0.261468345680467) ) pro-tumoral: 0 (  ) dual: 0.166106081547883 ( NK cell resting_CIBERSORT(0.166106081547883) )
PAAD	IL7R	0.999814084344044	4.4948854727146e-07	6.34728136938164	Overexpression	****	1.5e-38	37.8239087409443	Mutation	TMB	0.677	NS	0.55	NS	0.23	NS	0.755	NS	0.176647272578397	0.674270495999698	NS	0.3701903769951	0.54290051465916	NS	1.63930560867227	0.200420768005821	NS	0.0984147431661047	0.753740361866555	NS	NK cell resting_CIBERSORT	0.166106081547883	0.851194969474037	dual	anti-tumoral	Anti-tumoral: 0.261468345680467 ( T cell CD4+ memory activated_CIBERSORT(0.261468345680467) ) pro-tumoral: 0 (  ) dual: 0.166106081547883 ( NK cell resting_CIBERSORT(0.166106081547883) )
PAAD	IL7R	0.999814084344044	4.4948854727146e-07	6.34728136938164	Overexpression	****	1.5e-38	37.8239087409443	Mutation	TMB	0.677	NS	0.55	NS	0.23	NS	0.755	NS	0.176647272578397	0.674270495999698	NS	0.3701903769951	0.54290051465916	NS	1.63930560867227	0.200420768005821	NS	0.0984147431661047	0.753740361866555	NS	T cell CD4+ memory activated_CIBERSORT	0.261468345680467	0.0166165208361462	anti-tumoral	anti-tumoral	Anti-tumoral: 0.261468345680467 ( T cell CD4+ memory activated_CIBERSORT(0.261468345680467) ) pro-tumoral: 0 (  ) dual: 0.166106081547883 ( NK cell resting_CIBERSORT(0.166106081547883) )
PAAD	NDRG1	0.999814084344044	0.0470329717440404	1.32759757980667	Overexpression	****	1.5e-48	47.8239087409443	Mutation	TMB	0.677	NS	0.55	NS	0.23	NS	0.755	NS	0.176647272578397	0.674270495999698	NS	0.3701903769951	0.54290051465916	NS	1.63930560867227	0.200420768005821	NS	0.0984147431661047	0.753740361866555	NS	NK cell resting_CIBERSORT	0.166106081547883	0.851194969474037	dual	anti-tumoral	Anti-tumoral: 0.261468345680467 ( T cell CD4+ memory activated_CIBERSORT(0.261468345680467) ) pro-tumoral: 0 (  ) dual: 0.166106081547883 ( NK cell resting_CIBERSORT(0.166106081547883) )
PAAD	NDRG1	0.999814084344044	0.0470329717440404	1.32759757980667	Overexpression	****	1.5e-48	47.8239087409443	Mutation	TMB	0.677	NS	0.55	NS	0.23	NS	0.755	NS	0.176647272578397	0.674270495999698	NS	0.3701903769951	0.54290051465916	NS	1.63930560867227	0.200420768005821	NS	0.0984147431661047	0.753740361866555	NS	T cell CD4+ memory activated_CIBERSORT	0.261468345680467	0.0166165208361462	anti-tumoral	anti-tumoral	Anti-tumoral: 0.261468345680467 ( T cell CD4+ memory activated_CIBERSORT(0.261468345680467) ) pro-tumoral: 0 (  ) dual: 0.166106081547883 ( NK cell resting_CIBERSORT(0.166106081547883) )
PAAD	NLRP3	0.705392406328351	0.000333721023563708	3.47661643305121	Overexpression	****	2.1e-43	42.6777807052661	Mutation	TMB	0.768	NS	0.645	NS	0.23	NS	0.748	NS	0.0875474783756218	0.767318493720673	NS	0.215974126331466	0.642124703611426	NS	1.63930560867227	0.200420768005821	NS	0.103025662920332	0.748228495568013	NS	T cell CD4+ memory activated_CIBERSORT	0.167879458191474	0.830815207245547	anti-tumoral	anti-tumoral	Anti-tumoral: 0.167879458191474 ( T cell CD4+ memory activated_CIBERSORT(0.167879458191474) ) pro-tumoral: 0 (  ) dual: 0 (  )
PAAD	PEG10	0.575753135514276	7.19233855787698e-32	31.1431298776768	Overexpression	****	2.7e-18	17.568636235841	Mutation	TMB	0.384	NS	0.25	NS	0.23	NS	0.435	NS	0.776933247747338	0.378080705679837	NS	1.38092991028725	0.239942813296944	NS	1.63930560867227	0.200420768005821	NS	0.623280174889955	0.429830957938059	NS	Mast cell activated_CIBERSORT	-0.155804309516849	1	dual	anti-tumoral	Anti-tumoral: 0 (  ) pro-tumoral: -0.166164017435001 ( Cancer associated fibroblast_XCELL(-0.166164017435001) ) dual: -0.155804309516849 ( Mast cell activated_CIBERSORT(-0.155804309516849) )
PAAD	PEG10	0.575753135514276	7.19233855787698e-32	31.1431298776768	Overexpression	****	2.7e-18	17.568636235841	Mutation	TMB	0.384	NS	0.25	NS	0.23	NS	0.435	NS	0.776933247747338	0.378080705679837	NS	1.38092991028725	0.239942813296944	NS	1.63930560867227	0.200420768005821	NS	0.623280174889955	0.429830957938059	NS	Cancer associated fibroblast_XCELL	-0.166164017435001	0.879895007468918	pro-tumoral	anti-tumoral	Anti-tumoral: 0 (  ) pro-tumoral: -0.166164017435001 ( Cancer associated fibroblast_XCELL(-0.166164017435001) ) dual: -0.155804309516849 ( Mast cell activated_CIBERSORT(-0.155804309516849) )
PAAD	PSEN1	0.999814084344044	0.0257336940599112	1.58949786654205	Overexpression	****	3.2e-54	53.4948500216801	Mutation	TMB	0.677	NS	0.55	NS	0.23	NS	0.755	NS	0.176647272578397	0.674270495999698	NS	0.3701903769951	0.54290051465916	NS	1.63930560867227	0.200420768005821	NS	0.0984147431661047	0.753740361866555	NS	NK cell resting_CIBERSORT	0.166106081547883	0.851194969474037	dual	anti-tumoral	Anti-tumoral: 0.261468345680467 ( T cell CD4+ memory activated_CIBERSORT(0.261468345680467) ) pro-tumoral: 0 (  ) dual: 0.166106081547883 ( NK cell resting_CIBERSORT(0.166106081547883) )
PAAD	PSEN1	0.999814084344044	0.0257336940599112	1.58949786654205	Overexpression	****	3.2e-54	53.4948500216801	Mutation	TMB	0.677	NS	0.55	NS	0.23	NS	0.755	NS	0.176647272578397	0.674270495999698	NS	0.3701903769951	0.54290051465916	NS	1.63930560867227	0.200420768005821	NS	0.0984147431661047	0.753740361866555	NS	T cell CD4+ memory activated_CIBERSORT	0.261468345680467	0.0166165208361462	anti-tumoral	anti-tumoral	Anti-tumoral: 0.261468345680467 ( T cell CD4+ memory activated_CIBERSORT(0.261468345680467) ) pro-tumoral: 0 (  ) dual: 0.166106081547883 ( NK cell resting_CIBERSORT(0.166106081547883) )
PAAD	RC3H2	0.999814084344044	1.33079283016425e-22	21.8758895476202	Overexpression	****	4e-51	50.397940008672	Mutation	TMB	0.677	NS	0.55	NS	0.23	NS	0.755	NS	0.176647272578397	0.674270495999698	NS	0.3701903769951	0.54290051465916	NS	1.63930560867227	0.200420768005821	NS	0.0984147431661047	0.753740361866555	NS	T cell CD4+ memory activated_CIBERSORT	0.261468345680467	0.0166165208361462	anti-tumoral	anti-tumoral	Anti-tumoral: 0.261468345680467 ( T cell CD4+ memory activated_CIBERSORT(0.261468345680467) ) pro-tumoral: 0 (  ) dual: 0.166106081547883 ( NK cell resting_CIBERSORT(0.166106081547883) )
