genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var
LINC01535	KIRP	0.239201772683553	6.12328171149756e-05	4.21301575968325	Unchanged	ns	0.7	0.154901959985743	Methylation	MSI
LINC01551	BRCA	0.145722000133095	0.00350641189985643	2.45513706846828	Unchanged	ns	0.19	0.721246399047171	Methylation	MSI
LINC01551	BLCA	0.190192366145038	0.00253183674803366	2.59656430091135	Unchanged	ns	0.94	0.0268721464003014	Methylation	MSI
LINC01551	LUSC	0.304072468439771	2.36957586211164e-05	4.62532938277843	Unchanged	ns	0.81	0.0915149811213502	Methylation	MSI
LINC01551	STAD	0.386914904220771	3.44723505313146e-06	5.46252910278365	Overexpression	****	8.5e-11	10.0705810742857	Methylation	MSI
LINC01551	KIRP	0.282689819482582	0.00703377929993411	2.15281126273567	Underexpression	*	0.018	1.74472749489669	Methylation	MSI
LINC01551	PRAD	0.154065945536569	1.89211772722395e-08	7.72305184536916	Unchanged	ns	0.22	0.657577319177794	Methylation	MSI
LINC01554	LUAD	-0.203409194920595	0.00861097101495853	2.06494787262758	Underexpression	****	1e-62	62	Methylation	MSI
LINC01554	ESCA	-0.256659044892028	0.000384843009722225	3.41471639754581	Underexpression	****	3.2e-34	33.4948500216801	Methylation	MSI
LINC01555	COAD	0.230702805625375	0.0161268704807562	1.79244990197273	Overexpression	****	2.5e-75	74.602059991328	Methylation	MSI
LINC01555	STAD	-0.245028019210084	0.00340703623538103	2.46762324748808	Overexpression	****	9.4e-39	38.0268721464003	Methylation	MSI
LINC01559	PAAD	-0.526272808375428	0.025503415366972	1.59340165581285	Overexpression	****	5.3e-52	51.2757241303992	Methylation	MSI
LINC01559	GBM	-0.40475040071034	6.70124200880605e-20	19.1738446976601	Overexpression	****	3.9e-36	35.4089353929735	Methylation	MSI
LINC01559	LGG	-0.399076206499438	4.41136672063311e-12	11.3554268374546	Underexpression	****	1.5e-29	28.8239087409443	Methylation	MSI
LINC01561	LUAD	-0.264855409243409	3.74781215477449e-07	6.42622218464373	Overexpression	****	1.5e-41	40.8239087409443	Methylation	MSI
LINC01561	STAD	-0.205643418084273	0.0335840016994929	1.47386755678453	Overexpression	**	0.0015	2.82390874094432	Methylation	MSI
LINC01572	PAAD	-0.428769934889005	1.38599498296531e-07	6.85823834178368	Overexpression	****	1.5e-15	14.8239087409443	Methylation	MSI
LINC01574	COAD	0.391077281289992	8.51133079936048e-08	7.07000252997032	Underexpression	***	0.00022	3.65757731917779	Methylation	MSI
LINC01574	STAD	0.257447118193778	0.0268782653009488	1.57059876368875	Unchanged	ns	0.12	0.920818753952375	Methylation	MSI
LINC01574	ESCA	0.233797363174197	0.00143497213044138	2.84315653357324	Underexpression	****	1.7e-13	12.7695510786217	Methylation	MSI
LINC01579	BRCA	-0.142920544080844	0.0224639250454831	1.64851435864161	Underexpression	****	9.5e-15	14.0222763947112	Methylation	MSI
LINC01579	BLCA	-0.163730312464059	0.00324731330996992	2.48847580739288	Underexpression	*	0.045	1.34678748622466	Methylation	MSI
LINC01579	HNSC	-0.136781586868752	0.000707159761820587	3.1504824591325	Unchanged	ns	0.19	0.721246399047171	Methylation	MSI
LINC01579	LUAD	-0.214992966976871	0.0307506292273258	1.51214599315167	Overexpression	****	1.2e-14	13.9208187539524	Methylation	MSI
LINC01579	PAAD	-0.538876036952057	0.0182314697357398	1.73917831914576	Overexpression	****	2.9e-19	18.537602002101	Methylation	MSI
LINC01579	PCPG	-0.318116694330236	0.000115020206429452	3.93922585729914	Unchanged	ns	0.97	0.0132282657337552	Methylation	MSI
LINC01579	CESC	-0.234097748559756	9.4271734348466e-13	12.025618502985	Underexpression	****	5.9e-07	6.22914798835786	Methylation	MSI
LINC01579	LGG	-0.143875789033291	0.000335304282165591	3.47456090016792	Underexpression	*	0.017	1.76955107862173	Methylation	MSI
LMCD1-AS1	BLCA	-0.189099453856923	0.00402574236506908	2.39515402204773	Unchanged	ns	0.91	0.0409586076789064	Methylation	MSI
LMCD1-AS1	PAAD	-0.310013203502461	6.61288084721205e-06	5.17960930246833	Overexpression	****	3.2e-34	33.4948500216801	Methylation	MSI
LMCD1-AS1	STAD	-0.360666176198939	0.0211945352594016	1.67377610193087	Overexpression	****	2.1e-24	23.6777807052661	Methylation	MSI
LMCD1-AS1	GBM	-0.407510049953196	0.000860968829140221	3.06501257163282	Overexpression	****	1.6e-07	6.79588001734407	Methylation	MSI
LMCD1-AS1	CESC	-0.287824311970602	2.88512111889169e-07	6.53983595021633	Unchanged	ns	0.25	0.602059991327962	Methylation	MSI
LOXL1-AS1	HNSC	-0.151232888841471	0.0125166899124157	1.9025105068156	Overexpression	***	0.00065	3.18708664335714	Methylation	MSI
LOXL1-AS1	LUAD	-0.233911751907568	1.56165392619474e-05	4.80641520259462	Overexpression	****	1.5e-19	18.8239087409443	Methylation	MSI
LOXL1-AS1	LUSC	-0.188196211752824	0.0268549877751564	1.57097504098661	Overexpression	****	2.2e-60	59.6575773191778	Methylation	MSI
LOXL1-AS1	PAAD	-0.26906773443321	0.00889045248480601	2.05107613479429	Overexpression	****	3.3e-30	29.4814860601221	Methylation	MSI
LOXL1-AS1	STAD	-0.207997517309447	0.0450056653987054	1.34673281296853	Overexpression	***	0.00036	3.44369749923271	Methylation	MSI
LOXL1-AS1	PCPG	-0.2259010243667	0.0268549877751564	1.57097504098661	Unchanged	ns	0.12	0.920818753952375	Methylation	MSI
LPP-AS2	BLCA	-0.301838029975164	3.81261235045461e-08	7.41877734962193	Unchanged	ns	0.26	0.585026652029182	Methylation	MSI
LPP-AS2	HNSC	-0.158438027605131	0.00606852027938585	2.21691719242386	Unchanged	ns	0.24	0.619788758288394	Methylation	MSI
LPP-AS2	LUAD	-0.343528268947919	2.68068528282906e-12	11.571754169961	Overexpression	****	1.4e-08	7.85387196432176	Methylation	MSI
LPP-AS2	LUSC	-0.317028947100687	8.93330884282974e-07	6.04898765129966	Overexpression	****	1.8e-41	40.7447274948967	Methylation	MSI
LPP-AS2	PCPG	-0.254733115615945	0.0112051251814998	1.95058328724754	Unchanged	ns	0.7	0.154901959985743	Methylation	MSI
LPP-AS2	SKCM	-0.418182846159266	0.0279427916970051	1.55373020673875	Overexpression	****	1.8e-11	10.7447274948967	Methylation	MSI
LPP-AS2	PRAD	0.136939683086859	0.000120926444743652	3.91747871526514	Overexpression	****	1.8e-10	9.74472749489669	Methylation	MSI
LUCAT1	PAAD	-0.407312672329039	0.00437056857140266	2.35946206157408	Overexpression	****	1.5e-34	33.8239087409443	Methylation	MSI
LUCAT1	GBM	-0.459009584740102	8.93720843347846e-07	6.04879811333597	Overexpression	****	4.9e-56	55.3098039199715	Methylation	MSI
MACC1-AS1	PAAD	-0.256225469597747	0.0418666761249919	1.37813151720468	Unchanged	ns	0.065	1.18708664335714	Methylation	MSI
MACC1-AS1	GBM	-0.389762879045824	0.0177638098478746	1.75046388436465	Underexpression	****	8.3e-05	4.08092190762393	Methylation	MSI
MAGI1-IT1	COAD	0.233504097965944	0.0121935830108861	1.91386866081218	Underexpression	****	4.3e-22	21.3665315444204	Methylation	MSI
MAGI1-IT1	HNSC	-0.145665090062381	0.0180058754485277	1.74458575831259	Unchanged	ns	0.29	0.537602002101044	Methylation	MSI
MAGI1-IT1	LUSC	-0.274440426799553	5.15988110677645e-05	4.28736030520725	Underexpression	****	1.4e-45	44.8538719643218	Methylation	MSI
MAGI1-IT1	PAAD	-0.391694930476242	3.20326752359467e-06	5.49440678935079	Underexpression	****	7.9e-08	7.10237290870956	Methylation	MSI
MAGI1-IT1	STAD	-0.316546887652321	0.0199633391070936	1.69976681602958	Unchanged	ns	0.43	0.366531544420413	Methylation	MSI
MAGI1-IT1	PCPG	-0.243166297507353	1.59375588936177e-05	4.79757819738269	Unchanged	ns	0.63	0.200659450546418	Methylation	MSI
MAGI2-AS3	LUAD	0.181471407384049	0.00279693575968683	2.55331750843502	Underexpression	****	3.2e-120	119.49485002168	Methylation	MSI
MAGI2-AS3	STAD	0.346997454549401	1.08497168618166e-06	5.96458159517537	Underexpression	****	2.8e-09	8.55284196865778	Methylation	MSI
MALAT1	COAD	0.273331054018683	0.00120995851222393	2.91722952077538	Unchanged	ns	0.87	0.0604807473813815	Methylation	MSI
MALAT1	STAD	0.212879161776721	6.03272037433712e-48	47.2194868044195	Overexpression	****	2.7e-05	4.56863623584101	Methylation	MSI
MALAT1	KIRC	0.730592770435268	0.0215157455176954	1.66724360107518	Overexpression	**	0.008	2.09691001300806	Methylation	MSI
MAPKAPK5-AS1	SKCM	-0.347901208146876	0.00482733048868578	2.31629296749593	Underexpression	****	7.3e-11	10.1366771398795	Methylation	MSI
MAPT-AS1	COAD	0.375970105128142	0.00158084319242343	2.8011112066286	Underexpression	****	1.6e-21	20.7958800173441	Methylation	MSI
MAPT-AS1	BLCA	-0.200562211053605	0.0362158713559927	1.44110106118681	Unchanged	ns	0.76	0.119186407719209	Methylation	MSI
MAPT-AS1	HNSC	-0.144830868179982	3.67903784673417e-07	6.43426574450286	Underexpression	****	1e-08	8	Methylation	MSI
MAPT-AS1	LUAD	-0.264981403804067	0.0172460113098333	1.76331133342751	Unchanged	ns	0.62	0.207608310501746	Methylation	MSI
MAPT-AS1	LUSC	-0.21563648226351	3.67903784673417e-07	6.43426574450286	Underexpression	*	0.012	1.92081875395238	Methylation	MSI
MAPT-AS1	STAD	0.258081923635881	0.0045352662626856	2.34339721069417	Underexpression	*	0.047	1.32790214206428	Methylation	MSI
MAPT-AS1	PCPG	-0.269851384713728	0.00505586915426042	2.29620417410819	Overexpression	**	0.004	2.39794000867204	Methylation	MSI
MAPT-AS1	CESC	-0.17392444046674	0.00131202552370649	2.88205771625833	Unchanged	ns	0.56	0.2518119729938	Methylation	MSI
MATN1-AS1	HNSC	-0.147948926452586	4.26907058000499e-07	6.36966666500085	Overexpression	*	0.031	1.50863830616573	Methylation	MSI
MATN1-AS1	LUAD	-0.150183534925429	0.0172708137773165	1.76268719858358	Underexpression	****	3.1e-10	9.50863830616573	Methylation	MSI
MATN1-AS1	STAD	-0.217352155680899	0.0312455013954484	1.50521250183257	Underexpression	***	0.00022	3.65757731917779	Methylation	MSI
MATN1-AS1	CESC	-0.314638699181441	0.0172708137773165	1.76268719858358	Underexpression	****	3.5e-06	5.45593195564972	Methylation	MSI
MBNL1-AS1	BLCA	0.233178287097862	9.4348632281879e-05	4.02526439117195	Underexpression	****	1.7e-12	11.7695510786217	Methylation	MSI
MBNL1-AS1	UCEC	-0.828323536289014	0.0359518522368698	1.44427872988389	Underexpression	****	5.3e-42	41.2757241303992	Methylation	MSI
MCF2L-AS1	BLCA	-0.183682716722953	0.00614678957644847	2.21135165386328	Unchanged	ns	0.052	1.2839966563652	Methylation	MSI
MCF2L-AS1	LUSC	-0.284864220045365	4.12316523238101e-05	4.38476926086359	Unchanged	ns	0.16	0.795880017344075	Methylation	MSI
MCF2L-AS1	PAAD	-0.487906383113167	2.12723143680788e-05	4.67218525750645	Unchanged	ns	0.12	0.920818753952375	Methylation	MSI
MCF2L-AS1	KIRP	-0.276518448495468	3.94625971215171e-10	9.40381433625495	Underexpression	****	8.9e-24	23.0506099933551	Methylation	MSI
MCF2L-AS1	PCPG	-0.257270249773589	0.0103828551551974	1.98368320451816	Overexpression	**	0.004	2.39794000867204	Methylation	MSI
MCM3AP-AS1	COAD	0.362544283184968	1.27093609453086e-06	5.89587628618113	Underexpression	****	6.7e-14	13.1739251972992	Methylation	MSI
MCM3AP-AS1	PAAD	-0.292976075842343	0.00243803233398039	2.6129605389243	Underexpression	****	3.4e-05	4.46852108295774	Methylation	MSI
MCM3AP-AS1	PCPG	-0.264185273078742	0.00799228621531278	2.09732897179093	Overexpression	*	0.048	1.31875876262441	Methylation	MSI
MEF2C-AS1	COAD	0.571375739158668	2.08186978073401e-18	17.6815464387435	Underexpression	****	1.9e-88	87.7212463990472	Methylation	MSI
MEF2C-AS1	LUSC	-0.236393338763228	0.00113383146309806	2.94545149578368	Underexpression	****	8.6e-110	109.065501548756	Methylation	MSI
MEF2C-AS1	PAAD	-0.275363680377537	0.00581361770316571	2.23555353033381	Overexpression	****	2e-27	26.698970004336	Methylation	MSI
MEF2C-AS1	STAD	0.400528866404014	0.0206643882444064	1.68477744719385	Underexpression	****	2.7e-12	11.568636235841	Methylation	MSI
MEF2C-AS1	PCPG	-0.243566852423628	0.0425902733310101	1.3706895727516	Unchanged	ns	0.073	1.13667713987954	Methylation	MSI
MEF2C-AS1	SKCM	0.288290291634329	3.99416278892082e-09	8.39857423869183	Overexpression	****	1.1e-42	41.9586073148418	Methylation	MSI
MEG3	COAD	0.226215326381563	0.0181731763676751	1.74056915863628	Underexpression	****	4.2e-78	77.3767507096021	Methylation	MSI
MEG3	LUAD	-0.224669727239969	0.016519344868794	1.78200718010943	Underexpression	****	1.7e-67	66.7695510786217	Methylation	MSI
MEG3	KIRP	0.246621598982151	0.000525095841428671	3.27976142115635	Underexpression	****	8.4e-23	22.0757207139381	Methylation	MSI
MEG3	KIRC	0.196758200811848	4.327834219293e-05	4.36372938353577	Underexpression	***	0.00081	3.09151498112135	Methylation	MSI
MEG8	BLCA	-0.244075160961359	2.75846433187382e-05	4.55933262728374	Underexpression	****	6.2e-07	6.20760831050175	Methylation	MSI
MEG8	LUAD	-0.296105378693888	5.17027304997035e-09	8.28648652054937	Underexpression	****	9.3e-24	23.0315170514461	Methylation	MSI
MEG8	LUSC	-0.195202313136053	0.0162790310822087	1.78837144761467	Underexpression	****	4.5e-26	25.3467874862247	Methylation	MSI
MEG8	PAAD	-0.366596955277673	1.99070526799767e-05	4.70099303427559	Underexpression	****	1.2e-23	22.9208187539524	Methylation	MSI
MEG8	PCPG	-0.257152058284648	0.0104463656224764	1.98103477793947	Unchanged	ns	0.12	0.920818753952375	Methylation	MSI
MEG8	SKCM	-0.473027802706883	4.5270580577599e-06	5.34418393581111	Underexpression	****	4.2e-83	82.3767507096021	Methylation	MSI
MIAT	BRCA	0.176365122966679	7.27656695734176e-05	4.13807347001918	Overexpression	***	0.00035	3.45593195564972	Methylation	MSI
MIAT	COAD	0.497631479189769	2.6545492662251e-13	12.5760092101039	Underexpression	****	5.5e-27	26.2596373105058	Methylation	MSI
MIAT	STAD	0.262043759289009	0.00384752246186047	2.41481883607515	Underexpression	****	7.7e-05	4.11350927482752	Methylation	MSI
MIAT	KIRP	0.218395753160798	0.0323232793281136	1.4904845847212	Unchanged	ns	0.14	0.853871964321762	Methylation	MSI
MIAT	PRAD	0.136505747393004	0.00100037422697767	2.9998375056916	Underexpression	****	1.4e-18	17.8538719643218	Methylation	MSI
MIF-AS1	PAAD	-0.27835717688545	0.00545250208589078	2.263404159607	Overexpression	****	1.6e-17	16.7958800173441	Methylation	MSI
MIF-AS1	STAD	-0.292524749937469	0.0197314565877811	1.70484085368921	Overexpression	****	1.9e-48	47.7212463990472	Methylation	MSI
MIF-AS1	PCPG	-0.246543070648463	0.000117340113747067	3.93055349512344	Unchanged	ns	0.99	0.00436480540245009	Methylation	MSI
MIR100HG	BLCA	-0.291159553374675	1.40843049190048e-07	6.85126458121562	Underexpression	****	4.5e-13	12.3467874862247	Methylation	MSI
MIR100HG	HNSC	-0.219943556420202	0.00652199477534653	2.18561955343547	Unchanged	ns	0.071	1.14874165128092	Methylation	MSI
MIR100HG	LUAD	-0.319055397472374	1.00023401800782e-05	4.99989837916063	Underexpression	****	1.1e-53	52.9586073148418	Methylation	MSI
MIR100HG	LUSC	-0.259289803899009	1.56964099175703e-10	9.80419966805446	Underexpression	****	2e-102	101.698970004336	Methylation	MSI
MIR100HG	PAAD	-0.444442006166418	0.000160438118653813	3.79469243932975	Overexpression	****	1.8e-31	30.7447274948967	Methylation	MSI
MIR100HG	STAD	-0.21024610143419	3.12262945201811e-08	7.50547954842804	Unchanged	ns	0.1	1	Methylation	MSI
MIR100HG	GBM	-0.440313892165783	0.000113635135663885	3.94448736523023	Overexpression	****	1.7e-31	30.7695510786217	Methylation	MSI
MIR100HG	PCPG	-0.3328786014172	0.0189816833837205	1.72166527495183	Underexpression	**	0.0041	2.38721614328026	Methylation	MSI
MIR137HG	BRCA	0.146066769274795	0.00256104701927746	2.59158244807382	Unchanged	ns	0.15	0.823908740944319	Methylation	MSI
MIR137HG	COAD	0.215386696036675	0.0305316808440083	1.51524928606545	Underexpression	****	1e-52	52	Methylation	MSI
MIR137HG	LUSC	0.211023928976324	1.13745131368378e-05	4.94406718337502	Overexpression	****	2.8e-49	48.5528419686578	Methylation	MSI
MIR137HG	STAD	0.357330990398909	0.00652127869228731	2.18566723945881	Underexpression	*	0.032	1.49485002168009	Methylation	MSI
MIR137HG	KIRP	0.291141319818415	4.00910841242555e-07	6.39695219960341	Unchanged	ns	0.5	0.301029995663981	Methylation	MSI
MIR155HG	LUAD	0.155416065268657	0.0222368353422688	1.65292701975114	Underexpression	****	7.4e-13	12.130768280269	Methylation	MSI
MIR155HG	PAAD	0.374791851472146	1.18629451944149e-05	4.92580747598933	Overexpression	****	7.1e-45	44.1487416512809	Methylation	MSI
MIR155HG	SKCM	0.312223657095972	0.0208827264942399	1.68021279953469	Overexpression	****	4.1e-09	8.38721614328026	Methylation	MSI
MIR17HG	BRCA	-0.182696315856657	3.29351263187362e-05	4.48234066653475	Underexpression	****	7.2e-44	43.1426675035687	Methylation	MSI
MIR17HG	HNSC	-0.162023436751052	0.00486794893053544	2.31265398658474	Overexpression	****	3.1e-09	8.50863830616573	Methylation	MSI
MIR17HG	PCPG	-0.325030489835516	0.0433470874718174	1.36304007782818	Unchanged	ns	0.34	0.468521082957745	Methylation	MSI
MIR17HG	LGG	-0.134308576579488	0.000223189835937849	3.65132558704905	Overexpression	****	8.6e-123	122.065501548756	Methylation	MSI
MIR181A2HG	HNSC	0.165652217252882	6.50580645156768e-05	4.1866988611689	Overexpression	****	5.8e-08	7.23657200643706	Methylation	MSI
MIR181A2HG	ESCA	0.334758970995022	0.00366167358567981	2.43632037282962	Overexpression	****	2.6e-42	41.5850266520292	Methylation	MSI
MIR205HG	BLCA	-0.235349950888706	6.96121894841602e-05	4.15731470633496	Overexpression	***	0.00026	3.58502665202918	Methylation	MSI
MIR205HG	LUAD	-0.282489704548643	0.00726467337783833	2.13878390695319	Overexpression	*	0.023	1.63827216398241	Methylation	MSI
MIR205HG	LUSC	-0.398366538846303	3.41418593049039e-08	7.46671283167259	Overexpression	****	2.3e-115	114.638272163982	Methylation	MSI
MIR205HG	STAD	-0.200365893749487	5.91507918311475e-11	10.2280394372474	Underexpression	****	1e-08	8	Methylation	MSI
MIR205HG	PCPG	-0.236181575495508	0.029483494393991	1.5304210450297	Unchanged	ns	0.67	0.173925197299174	Methylation	MSI
MIR205HG	LGG	-0.155923562273373	0.0364509675256466	1.43829093962385	Underexpression	****	2.9e-42	41.537602002101	Methylation	MSI
MIR210HG	BLCA	-0.198711456485158	0.00175280252486189	2.75626700985813	Overexpression	*	0.022	1.65757731917779	Methylation	MSI
MIR210HG	HNSC	-0.203652522496128	0.0339034231849388	1.46975644942897	Overexpression	**	0.0089	2.05060999335509	Methylation	MSI
MIR210HG	LUAD	-0.287642359931933	7.11949042285931e-05	4.14755108985473	Overexpression	****	5.6e-08	7.2518119729938	Methylation	MSI
MIR210HG	LUSC	-0.257769843276869	1.73907006196227e-08	7.75968292121139	Overexpression	****	2.3e-36	35.6382721639824	Methylation	MSI
MIR210HG	STAD	-0.306441455964567	0.000201993881181654	3.69466178604492	Underexpression	****	9.5e-16	15.0222763947112	Methylation	MSI
MIR210HG	GBM	-0.388158789182935	0.0181284867145213	1.7416384473641	Overexpression	****	2.1e-41	40.6777807052661	Methylation	MSI
MIR210HG	SKCM	-0.310730733428563	3.70025230793935e-05	4.43176866182222	Underexpression	****	5.7e-134	133.244125144328	Methylation	MSI
MIR22HG	BLCA	-0.168755353098528	0.0167176675101447	1.77682431649851	Underexpression	****	7.5e-14	13.1249387366083	Methylation	MSI
MIR22HG	HNSC	-0.133040679932446	0.0270117782430579	1.56844682433804	Underexpression	**	0.0021	2.67778070526608	Methylation	MSI
MIR22HG	LUAD	-0.190823856165189	0.0383657340091594	1.41605648850774	Underexpression	****	1.4e-101	100.853871964322	Methylation	MSI
